K,code,quadrant,L3,L5,L7,L10,L14,L21,L28,L42,L56,L84,L112,L168,L252,SP,WI,DY,GR
5.0,85135C,lumpy,5.202672746786908,4.230592257171026,3.6157481134172746,2.8206081527070745,2.667778879794118,2.158181440747046,2.0187890241789797,1.573644327688513,1.3948310798707746,1.356409424644411,1.5839918848847137,1.359281319579774,2.0951352003922117,1.0687443900633995,1.2677207744693821,1.486173730013408,1.5693993018527446
5.0,20700,lumpy,6.890114463993479,5.6123256073780965,5.153708133818382,3.923329117409516,3.7005933484533906,2.916372203946402,2.3478123088101563,2.0532052653794945,1.7750114346387376,1.4998797093901604,1.32655998768715,1.2540785675369805,1.3573220421229348,1.181268361575422,1.2285198170151024,1.1449280697946345,1.6594373416312134
5.0,21824,lumpy,4.849271867368305,3.426162429942066,2.828891034136711,2.1390653404168467,1.8058507369010175,1.4777692051772913,1.4196100543597965,1.3106525818700834,1.4685380667513304,1.5451976725599448,2.1920368792433846,3.5269493611035183,3.612589220423366,1.1992911452308987,1.4488536699050965,1.8263666620097745,1.2420376553923687
5.0,21768,lumpy,4.327569383762253,2.8326970405283705,2.246962502443531,1.7824977151936694,1.6398126041111474,2.3657026761055175,2.393836285899025,2.583204960911849,3.352320477712489,3.120600599145559,5.607521231573271,6.328599426250465,16.236500428557786,1.0704848133476126,2.3912595088877686,1.3512281982693943,1.1699114815068525
5.0,90000D,lumpy,4.998773127082559,4.644276675978227,4.470074607876903,3.761569090860373,3.764006016821047,3.411946491677389,2.7292723898440028,2.2231154357745813,1.8624048234705302,1.612696188675178,1.3126650327919087,1.2460532458543394,1.0336295782572986,1.2084408778487903,1.3750047672608552,1.4419746610550808,2.0430647453676403
5.0,62096A,lumpy,8.071894245302174,6.596156015249611,5.287170926481536,4.314105890049404,3.344920932121185,2.712851632114417,2.2328047102348347,1.6475670554264705,1.3746982787791286,1.1910261905299009,1.1651740395677783,1.3022851857700402,1.5324279816824196,1.0876401452773594,1.2980441697308787,1.7391775135915541,1.6366486949852241
5.0,17090D,lumpy,7.855193881864649,6.736097767188041,5.896276084700819,5.336113139387418,4.777103109027324,3.9508858229891244,3.6809884324199684,2.837285269589947,2.5774566696130052,1.80734791130241,1.5772645171207877,1.4770377771799683,1.1473809615310686,1.0094923331155616,1.0621421159832438,1.3384573997924745,2.0347027400945397
5.0,21062,lumpy,8.21452032456812,6.236265656960705,5.516976736252058,4.089863896369992,3.6527861763369436,2.692682779704158,2.0854910969229707,1.611990192350765,1.3048544303766179,1.1193728760847326,1.0730035999946606,1.1338287260884143,1.3096737062936363,1.1422727185077108,1.108909109158304,1.8581253031515834,1.5071216210804137
5.0,84564,lumpy,4.504177266142921,4.504177266142921,4.007051104764355,3.5186327154831303,3.543014477355684,2.567048476002968,2.581851688568447,2.0943040764969556,1.609368796054667,1.6868679677210012,1.2297975579902019,1.3421278180459,1.0000000000000004,1.4200623783170983,1.2297975579902019,1.0000000000000004,1.609368796054667
5.0,77101A,lumpy,6.422051883154939,4.96540608902187,4.211619729171165,3.32274283599124,2.7599710046577624,2.281871741879762,1.863644776211481,1.4853018291742495,1.198479286837965,1.1402109873839419,1.5237360806934217,1.8670686942842125,2.6401492951664114,1.0576668003331384,1.9769579567537565,1.1634997995002938,1.3391066966902125
5.0,85125,lumpy,4.142377030779229,3.6281358775920127,3.1219424587936433,2.875910911561411,2.472486796242689,1.813298989779642,1.6071785904176759,1.395864595025698,1.306997814143084,1.1909730017132405,1.3122301648254304,1.4041973178944895,2.2356467182607527,1.1244591481065735,1.3544543037750356,1.3499422224847915,1.5565995155668455
5.0,85064,lumpy,4.828525813647909,3.472219532337194,2.771125359643673,2.0319739681993934,1.8331318639670138,1.551627839838564,2.0505668162000945,1.9712158123168666,2.802989072780312,3.3549654491823895,5.079310020915827,4.850485067873971,7.414454946480957,1.0303607625443243,1.7609289424254582,1.4558092993617164,1.145765171948936
5.0,21282,lumpy,5.194765010061077,4.1363849242108595,3.458801262237208,3.0026678811016474,2.325688206738176,1.8289746099112112,1.4785971984018556,1.3559231159300917,1.2987606949410393,1.352893488238391,1.4299261326382642,1.9413905926507316,1.6252273028238813,1.040247538023765,1.116682654573994,1.573339276313031,1.529390295501746
5.0,20762,lumpy,7.225634654980044,5.564201663273405,4.396298469006292,3.816108216294559,3.112736809413714,2.307107445621542,1.989521147497614,1.580500822434636,1.3669553814831412,1.2741985575761758,1.2574392951217566,1.3659086464911367,1.4606094068118276,1.2258762092089666,1.0693835766129476,1.133798037659448,1.569814923450315
5.0,20894,lumpy,6.471883940241873,5.480010658437953,4.742307729003082,3.88156049345024,3.286121132738442,2.5994417268305052,2.23368625211431,1.9462955113256128,1.8007260549740947,1.4110783695043267,1.360720657606542,1.7153433802513647,1.3599703417378743,1.1122686526071568,1.373779288556085,1.414885149197686,1.7466154007613561
5.0,90182C,lumpy,4.47860958192571,4.47860958192571,4.1065880851690375,3.734210763102142,3.734210763102142,3.734210763102142,3.734210763102142,2.630600158689908,2.630600158689908,1.9562989259801555,1.9562989259801555,1.280930217339736,1.2287425051737817,1.0400896516183915,1.021823952360305,1.0400896516183915,1.917395358729172
5.0,44234,lumpy,9.389224955161524,8.137989324738491,7.304598904852799,6.471482180306922,6.0627361394003305,4.6360599669462,4.016110526272467,2.82825217287119,2.183036330827013,1.997798547425434,1.497508617859113,1.5231957372122342,1.3385389561986825,1.040854459930727,1.3541443922408627,1.0000000000000009,2.3373110999122892
5.0,85165,lumpy,6.265367807064625,4.710963047813718,4.138160218739658,2.9794826539588684,2.6347722062079124,1.729423064721628,1.5795805689357447,1.2933305925142198,1.2173806800546678,1.3144519762191782,1.246672005405043,1.61922134443608,2.59646768720023,1.0154321119968996,1.069898389633016,1.61922134443608,1.2072738738491557
5.0,21586,lumpy,4.524228730488805,3.2889996385704503,2.9029227793053196,2.1294654430814997,1.8619517338281664,1.5326953543352184,1.286583692327216,1.2852487079665862,1.316312876801001,1.4378986329123318,1.8403096840544872,2.467539182789018,3.905513618480094,1.1258430682873724,1.1557352643794199,1.580909010764233,1.3616244036471832
5.0,84595E,lumpy,3.9811664134415787,3.865172610863286,3.528665896370011,2.8547243671948004,2.5022712040054746,2.023254179816783,1.7142764453737132,1.5649928507562836,1.3860335154698975,1.4292698026229191,1.7524783211413881,1.5082566680433929,1.974856665709682,1.1273184713351283,1.5946778237012333,1.0253492653352245,1.350053284337303
5.0,51008,lumpy,2.8872488504653115,2.5842067535280777,2.223381965922634,2.0132770549797674,1.7997459997951912,1.750986190505809,1.8561789020883546,2.0457505068381563,2.4325586421323733,2.634654976249145,3.598047031816303,5.703424447975197,4.866444455752875,1.0690116608899407,1.2984332779847887,1.0713788950519947,1.4768205180397944
5.0,21292,lumpy,4.693598055173586,3.936553995963154,3.482653943671104,2.829439077234769,2.540839165314455,1.9663305716506352,1.6981940296119522,1.392232904246603,1.309766824609429,1.2846140114065707,1.2127145468738012,1.4872587597605547,1.7730975503574176,1.0776970614562096,1.2591117424704943,1.8672998692277678,1.5152505850225795
5.0,84251F,lumpy,16.62523677074978,12.135310021354295,11.237970174886618,8.997993080164038,7.203360162838205,5.423321235683586,4.087251283005731,3.190837593606611,2.777703100927486,1.9138920113659807,1.539787087272947,1.2051233571298086,1.3514842393276516,1.3478731622724673,1.3476205739810407,1.0,1.8935633314672327
5.0,21801,lumpy,8.113896091670732,5.98046862297074,4.837070507389626,4.074002379057448,3.336471464147262,2.2906179131044992,2.0993108863272663,1.6900148049258479,1.4751024791832488,1.4372298956809004,1.4808580010782795,1.9085470634044455,1.9109535056866438,1.0702542938563826,1.406363336842013,1.833640984827094,1.274273232180603
5.0,84510F,lumpy,9.063865005287601,7.527196652719667,6.521587199411468,5.714009839532853,5.841280058853281,3.866200744861833,3.5184606188790286,3.8873511425812715,4.229895627385165,5.320796358453256,4.069888270725085,1.1327417352521951,9.053841555933614,0.9999999999999988,1.5883029104786381,0.9999999999999988,1.7696905604855397
5.0,21655,lumpy,4.096094310195894,2.9240144603080656,2.4377197340184398,1.9203309306008305,1.5323071456977368,1.43726252170555,1.3206286469697475,1.2061892504383376,1.2817038403133736,1.46736726371581,1.8730505513142188,2.5353325667727877,4.195017959144647,1.0972905297756852,1.1842031384678169,1.563606111240213,1.218484668769405
5.0,20770,lumpy,7.2663194674374125,5.650049275283284,4.738966037059687,3.6859832269272874,3.0195348257446804,2.2371516159566225,1.877089914732336,1.537629177200151,1.391798878938616,1.37201787154148,1.3384471858554605,1.790081839818332,2.053188870407948,1.0937757331889486,1.3219047136774977,1.6350707577486863,1.4920540197334853
5.0,85162C,lumpy,2.9294912719843085,2.775337617352497,2.4822673750067707,2.0449475715258645,1.7380254501638694,1.3810465449773175,1.2325375310446358,1.2436021633793615,1.2246774776438674,1.5463704969184024,1.3314763528002544,3.053299544219905,3.0279683644393813,1.1359038040278784,1.056601796659744,1.4176350402814442,1.3097439977410783
5.0,84856L,lumpy,6.7268166231015245,5.028507691297625,4.525526190670302,3.4945791881516284,2.7310920913937258,2.2944770271137993,1.821201589845077,1.5099884780241943,1.6066951553590887,1.7028340308806258,1.6927694371114335,1.7962587127276275,3.890998645789111,1.2076516885791053,1.3416723963905999,1.2328737770075648,1.6662652853763253
5.0,47422,lumpy,8.034292308412871,7.126870512952957,6.674718673589615,4.572189534461551,4.117777583640566,3.084729930964291,2.3820239424329284,2.114916569533472,1.8369620567678615,1.529248081114218,1.3509826203275153,1.2443571122259656,1.3478186635911835,1.0000000000000016,1.3658394317699811,1.5807762306961215,1.7576977157394975
5.0,72134,lumpy,5.2694054118973055,4.849824007095147,4.4312438217713845,4.010288194155742,3.802283981412193,3.382349205029424,3.17261739789178,2.216698770359284,1.990201444897129,1.6348944042570879,1.8076734754210442,1.2113416110048691,1.2907659155788394,1.2949532533281596,1.903590763375004,1.2666188575704718,1.7199449387027337
5.0,90108,lumpy,5.199064710124611,4.382078958376752,4.382078958376752,4.108700834683991,4.108700834683991,3.564589427536026,3.0403458083630333,2.22622530020586,2.2262882725924684,1.9974001400385935,1.4839562851689543,1.4252510274244774,1.1748578248438082,1.2495115891681485,1.2188290434644373,1.2188290434644373,1.6791227046939918
5.0,22597,lumpy,6.055281608040674,4.215133357894897,3.446970808042719,2.6472362931329707,2.2522485824346536,1.7532270475517924,1.505999955175799,1.5071284240872673,1.287587746321761,1.6380221675332018,1.9792141531233987,3.4203876978801637,4.767595169838495,1.0667448075685266,1.3725874062083092,1.7823124490567026,1.3122599300349271
5.0,85230F,lumpy,5.868735470096195,4.807587739752532,4.147010962033576,3.9124458566828357,3.383801626940652,2.460781589900524,2.1669499444631537,1.8824682173402192,1.5755861428128675,1.2282663573957995,1.6519672533980203,1.5199859684102541,1.6214716009145091,1.1468110527369533,1.5198569758422027,1.5059071008365894,1.5790202051390396
5.0,22647,lumpy,5.13912249727286,4.444567243109939,3.9527563829429533,3.2664495243281917,2.5980141894011095,2.2462518693111067,1.831761724776771,1.5166536120354694,1.3591938135930959,1.508988402967526,1.3753482995814619,1.5342241718118104,2.7055426417906507,1.0560123604665668,1.3940047547888261,1.459507400349808,1.4284485861586362
5.0,22573,lumpy,5.445810526379858,3.82079202911479,3.2759331656247963,2.330250265618824,1.946671576446296,1.6127477254545572,1.558127061089857,1.413538742688112,1.4759128519187872,1.6080474229933661,2.169709601497588,3.4950472978396387,3.824489199689438,1.0357490793212176,1.2333862225142054,1.6891885054856568,1.1638163443165566
5.0,84874B,lumpy,7.499053014495621,6.562545342949998,6.0972576583841285,4.932724865720666,4.465742237607972,4.006641096988008,3.0798369772479512,2.6486176579732326,2.1915080760207863,1.776009358142856,1.3576716098239958,1.1784184892659995,1.0114537094224727,1.1137435524732686,1.1107645607849157,1.0703401571931697,1.9476776063288164
5.0,22286,lumpy,5.5673524916589106,3.8444288190937552,3.3217730585634153,2.6981777362459543,2.1136741818656404,1.588631482010338,1.3099879351600092,1.2099846724108168,1.3092037755507184,1.3960794219141648,1.8859933109975608,1.974744121644087,2.4815671167672,1.1098072741710154,1.4186044891762877,1.1854403666596904,1.3105964928745588
5.0,21792,lumpy,5.131724866202887,4.108017985965496,3.6442681089755715,2.7231043201138507,2.2786689174356374,1.7314425107681126,1.4876989924528587,1.3155851873159579,1.3776390392345372,1.511585656646705,1.3370551766424668,2.837511260153065,4.266841025563388,1.0955939683428844,1.2083563582961778,1.8041944543273034,1.4114554552129777
5.0,21085,lumpy,7.796988245113723,5.059998608889198,4.661735178873664,3.8485706336509704,3.195806960191046,2.450263151793374,3.246416730425914,5.091724049987251,10.752433284644452,5.007753124203007,21.791674201850174,21.79131251304162,21.726593401497773,1.3182177552108696,6.413607382161334,1.0000000000000002,1.424342120516566
5.0,35637C,lumpy,3.3727804212028354,3.3727804212028354,3.3727804212028354,3.0091980926276674,2.7038871180507433,2.5275321702263076,2.107510920168563,1.817592378723251,1.6654255401056342,1.7116972842015585,1.811503775221609,1.3073127916108427,2.1412389707580517,1.0,1.5927585552013843,1.0,2.1050676768143393
5.0,23224,lumpy,6.345709455460576,4.017937738985441,3.550102413141819,2.6216933163845586,2.1836944382973686,1.7889445270725794,1.617465557791376,1.1912346701936587,1.1616977422791297,1.214792523326008,1.4064340155729735,1.9154903736793063,2.337301799692244,1.0162744260489625,1.5275311227876978,1.022511334921852,1.3326636165734314
5.0,21814,lumpy,6.59946920669375,4.8709005147727025,4.253904766709321,3.403835128209149,2.9223457437344105,2.482314275176721,2.022848790717048,1.910273706915652,1.5309978246064213,1.4007659894154927,1.5890149100698674,1.4549892593776788,1.45959364929601,1.0997422386988247,1.382237308102137,1.4541568696693306,1.6354276240216352
5.0,84637,lumpy,6.771384812693614,4.946695846417489,4.384976607349942,3.804312413648804,2.9796018463378617,2.703419909716144,2.1971094427017714,1.7293339511511674,2.0423985958480304,1.731943864416659,3.1211318264564474,3.0675383884272622,3.1835177327553836,1.0762444525577755,1.6368971934749628,1.393720790953656,1.605266501708175
5.0,90042C,lumpy,8.110634288837767,6.4259826003487035,5.418126389668642,4.741330911859641,3.400438620530285,3.1006071953912997,2.759763787808986,1.8086282776182059,1.5236589929059312,1.2736815831223673,1.0620823587444876,1.0554038019704597,1.4497660246107427,1.0554038019704597,1.7047777196768943,1.3291305655257009,1.7858647460785604
5.0,84199,lumpy,11.32315597676505,8.930544401316931,8.057693339760718,6.772519920800996,5.898561876427706,4.805985339931501,3.780403804242695,3.013016648630391,2.50399107735117,2.0447177169964195,1.778984834025326,1.4861696319383477,1.3585240896968511,1.0454182575122082,1.2315435481220303,1.0000000000000002,2.027764254878441
5.0,21458,lumpy,6.42815752763172,5.0253675287047965,4.093593733233179,3.4821547376327935,2.5555317094108814,2.265157205708767,2.0070823049683444,1.9610473226741074,1.7457452516364425,1.7250134134563802,1.7528060950745783,1.5302071037665006,1.8583324391029106,1.2305826805451219,1.6662302822191188,1.7643523983260008,1.6738062023822298
5.0,79323S,lumpy,3.479188606502176,3.1917116009563884,2.6799533557213815,2.022278066793522,1.6848889712495874,1.5535979823637618,1.2501344638845826,1.1194536472481225,1.0660206373814123,1.1226627013003452,1.088859158685464,1.3414885491007864,1.3414885491007864,1.1639962214518473,1.2272281456639356,1.1037473615699969,1.2304688382772353
5.0,20663,lumpy,6.321161255411257,5.810665584415585,5.218948051948052,4.826371212121212,4.243563636363637,3.4637885281385286,2.8820132034632038,2.4942716450216453,4.050584848484851,2.857608225108229,4.905678138528149,6.342630519480547,8.294701082251121,1.1184621212121175,3.9832010822510573,1.0,1.8462149350649355
5.0,84916,lumpy,5.1186288795750725,4.585978065342494,4.185154575174052,3.301679363455583,2.8900486159868146,2.054522844704283,2.053404852569766,1.4712854681824428,1.648148194593185,1.397321982472397,1.2784421521687925,1.3399653567018985,2.535008364286631,1.159438100516907,2.3601331794483613,1.265375600655212,1.4525565181316689
15.0,22554,smooth,6.172111151474865,4.000362877619524,3.161577796643541,2.2356436541776294,1.7483053496321905,1.3946412958692562,1.2306297234008925,1.1620803187618427,1.17767712369571,1.4818476016998205,1.6849081337275351,2.4903074833208985,3.591387519624512,1.0777607915485963,1.2232709535084847,1.7966090750304944,1.1406647949682027
15.0,22627,smooth,6.9286375466910615,4.568849575832817,3.54860407795819,2.5979151012229527,2.0369680667632255,1.4931056951296104,1.3259644040786847,1.119063565182355,1.1790032706429845,1.2491868767719025,1.460032633829559,1.9948662521190261,2.978749895637071,1.1297303625295378,1.3410788765831414,1.544983138583063,1.2114828245868146
15.0,20724,smooth,6.018958003775438,3.984954159948076,3.091573643552446,2.160992288557637,1.702322140683487,1.3127114869652248,1.137994368701586,1.1018845755860682,1.179828433787961,1.4657876426621097,1.7755396395493277,2.469411434377552,3.8891377151294466,1.0700342563219896,1.1081362640835561,2.2395861120975473,1.1359342955715914
15.0,22741,smooth,6.4915661109783915,4.420662476755629,3.6957364897422913,2.654753211397895,2.0889964505553578,1.538154651011935,1.2930109735980406,1.1368583256709401,1.1133503546672505,1.226956731618051,1.435058740358046,1.6141558145703794,2.629221703346556,1.121013897525295,1.1903252160634643,2.562920186716385,1.200413208630686
15.0,22027,smooth,12.972912848066438,7.9587534639210045,6.646142674984909,4.610450299583141,3.44173219534456,2.4277970709101377,1.8813105117064437,1.4253493493714056,1.1483522202436205,1.0846510101399607,1.085129827092429,1.2836340278667686,1.6015012208890027,1.0280750833689456,1.06988277610038,2.1619124671003602,1.1834012442572404
15.0,23000,smooth,15.28596266188607,9.810869763065078,7.665092452357157,5.520484104170316,3.9786268317895988,2.8335351006432514,2.2723948835244543,1.5805996009300185,1.4203087812567616,1.1654114164236873,1.0085974338632517,1.090735617854432,1.417573331684851,1.0194276161922127,1.0484323109311515,1.6178127908454312,1.3808465297739863
15.0,23109,smooth,6.341274302545036,4.30013267861754,3.304254994867101,2.4170430722657605,1.922687959625393,1.4100951213316568,1.2523183279135237,1.3098146488110358,1.0641740021287363,1.3985041745479592,1.7570785092129781,1.8695384169677474,3.8196485696111355,1.0104839620522361,1.2481568378822643,1.676385977213707,1.2674050203741456
15.0,21224,smooth,12.673983486587407,9.049989279631706,7.286177197574366,5.349184645196265,4.124364363068534,2.917420800750831,2.3314131063581898,1.6818235144199072,1.3640839344156186,1.1607043888783266,1.0909168139874497,1.0816568430335802,1.3539744248421297,1.12910559765042,1.0874862961329832,3.122309288693452,1.3490754188023133
15.0,22411,smooth,4.353024324787826,2.9349442084409274,2.2655431109887205,1.6599985616454769,1.3726786402509379,1.1426595666864803,1.1377041280160107,1.245683491931384,1.507486635289228,2.0202858391538525,2.569723006111773,3.865973019173755,5.134740871827242,1.0845081227076216,1.1534189502593644,1.746153047068,1.0815350316161392
15.0,23322,smooth,5.309566148882128,3.6212374750845338,2.7235996141404013,1.986400580457379,1.5036262833028617,1.2591775556480154,1.1102018349644025,1.2158806615212543,1.3030107983234942,1.7661142251904047,1.7932355958259716,3.338155157443504,3.5287697991658233,1.0921854164716822,1.060683001142567,1.8176086898102122,1.103582730466321
15.0,21652,smooth,7.669710146087013,5.490694553338561,4.584339048274318,3.501923092308431,2.6303182552762534,2.1007328351760886,1.7736641358785223,1.311447949501576,1.2159263644654945,1.0399379170200163,1.1218418484087245,1.2770632990383544,1.8415183928828567,1.0114665503944185,1.0132866377586123,1.8415183928828567,1.4197491479591022
15.0,22993,smooth,5.076135666389096,3.4921303194986195,2.688214927466363,1.9021097208221938,1.5498367445325854,1.259921330586843,1.1039767497918216,1.198256782223781,1.2889923083665693,1.521362909234343,1.9287674760047337,2.6691912828154454,3.4834854494455887,1.113295459525792,1.1201379453915945,1.906960818687821,1.1374852083972473
15.0,21274,smooth,8.460920875962845,6.31899306673367,4.752392879857409,3.7723996325290323,3.0757987389778343,2.256456260747348,1.8513901866407032,1.3803128214389468,1.1625273836538235,1.064142528482926,1.0929041984343209,1.3852320641974913,1.691371499014589,1.0429187245302578,1.091373069403331,1.8716403495685394,1.4553342179856625
15.0,22382,smooth,5.26131762487715,3.48252834470822,2.673722332427319,1.909590791965855,1.5436073804137818,1.2063241268624751,1.1428029508119835,1.1014615441925735,1.3129796902377613,1.5891662469044692,2.144338286082011,2.8254792041843024,3.8501290156549275,1.0765580944448616,1.0968457431067233,1.843533529971021,1.1131731320928553
15.0,23202,smooth,3.7822660267513837,2.5956316347960824,2.083760222180582,1.461319768529263,1.2881969034607905,1.1762303542551535,1.1528184539689037,1.323844796893949,1.599687371219735,1.903914556218821,2.806262763242347,3.4793065788312165,5.104647130486567,1.0935141049827333,1.1657743388149933,1.8975944095514985,1.0827620763131982
15.0,23204,smooth,6.917786844077981,4.544317466375522,3.5517251318972756,2.511551079852788,1.931155450966541,1.4217173546147126,1.2190247327801966,1.0864181426871378,1.1044191858609989,1.2988173166860917,1.5151759174611943,1.7306540780380881,2.899715380283216,1.0362494707051126,1.0544610459943344,1.9923431257524402,1.2509628560414598
15.0,47568,smooth,8.178905856773117,5.17283523210686,4.2586275176101775,3.001798703604817,2.3366769461896357,1.7058493636830505,1.4117319420633483,1.182590133190936,1.1392155710500698,1.3166267664470241,1.408351707874185,1.8501455059237155,3.3351950596970323,1.0642781041050815,1.17387638511675,1.6208618958438208,1.1917356723293469
15.0,16161P,smooth,9.839931606458597,6.3560072413968625,5.374137198959663,3.8809317209973893,2.975749881990337,2.1761524164213917,1.744263804816646,1.3734130881971827,1.1520524136446937,1.1109072455619096,1.1538023118324352,1.3645319933451785,1.8540366535699049,1.1276118315099675,1.208100784879952,1.8401139718813042,1.2458340853556962
15.0,23201,smooth,3.7037738584983835,2.543532447867144,1.9778810293206113,1.4951036160939906,1.2873984439315378,1.097508287470134,1.2033601520107442,1.3526114859521925,1.6819638433135495,2.361612260467657,2.821022507349776,3.995667198864096,6.909314795488087,1.0886369726537655,1.1461555148169102,1.549827097059586,1.029787331123341
15.0,23307,smooth,6.213471566078345,4.22374712354908,3.253825656595602,2.242157231797999,1.7769395446238712,1.4271902504632439,1.172366046767037,1.1121033077874958,1.16028479870857,1.3496415653813978,1.4746636919269405,2.131814179368828,2.392724236734402,1.0467668311312328,1.0867588789381395,1.48818735432715,1.2759542580313965
15.0,23004,smooth,16.77774430346653,11.19419889051381,8.872528574579857,6.085062990710708,4.701216921706876,3.332844324708535,2.654493194388843,1.7879098276946706,1.5757685928806606,1.2103417920081045,1.0300553926094165,1.0332345443998732,1.2253858283155916,1.16376206096455,1.1527208147125378,1.3939298932180808,1.3677986544007712
15.0,22614,smooth,16.53918534574023,11.12522005674775,8.617158710188415,6.511247403941611,5.071508525547069,3.518832276967527,2.7401652741295597,2.021069639353844,1.6705907160477695,1.2310054920327302,1.2318454693073444,1.132537290903207,1.3375268738127426,1.0358383861303633,1.1929669974552315,2.3251688096298557,1.4264464699549153
15.0,22120,smooth,7.194153698265243,4.873128464424796,3.960611128333116,2.907681754699033,2.230220417051513,1.65890676567206,1.3701368184270175,1.1769149956162521,1.1219456669529568,1.1948862266682247,1.3381389845259202,1.7721474127245807,2.296431548721974,1.1184471113003156,1.176939330458113,2.1091354088933807,1.15893820231471
15.0,23078,smooth,6.049577615225273,3.862150440186432,3.1802620080269293,2.2385705269290526,1.747244788969446,1.3432078586224758,1.1115233363542205,1.1439385357327807,1.0720441157431384,1.497333797255307,1.452190412998447,1.9897640471258407,3.5777487377006745,1.1050661897980323,1.03055816286898,1.7472002848265156,1.10061577550492
15.0,22487,smooth,6.932974697125191,4.625712470809317,3.5051497981830795,2.5983194774098335,1.9597910494061443,1.5091504981019699,1.2270098909118725,1.1325451973669651,1.1749038881659906,1.2257076293549911,1.4798246586625243,1.8965386440700218,2.697580572857603,1.070091781422084,1.0832797386331903,1.9857469228373765,1.143075958234387
15.0,21495,smooth,10.283454575971147,6.759974006114015,5.592124799343554,4.170957140213488,3.2133485490333347,2.2664595667398766,1.7958927651785221,1.356676426328422,1.171722467927246,1.0738057086131272,1.116370696914447,1.3022119190287578,1.7290008277302529,1.0972281795529102,1.0920516377439244,2.139403689926798,1.3241811997641628
15.0,21519,smooth,14.310280444889344,9.056666421635924,7.504133272219783,5.380043759607547,4.166234439647127,2.805050119596622,2.2534356552878716,1.6598809366804534,1.3132941428284186,1.1373417119433022,1.0943211603502787,1.1951037452948694,1.426681577507908,1.0627069698994152,1.1173201780652797,2.889116202945991,1.3564085628154323
15.0,84970S,smooth,6.582220082873106,4.295441180990603,3.427329373538695,2.375385720198074,1.8563604906244173,1.395088216183915,1.235384269168188,1.1352227021130952,1.1682002750047125,1.400619225216756,1.6124927001760085,2.2986344593627033,3.390570902824127,1.1010041293594328,1.1174745694503652,1.8685346671053902,1.1408853521987872
15.0,23145,smooth,11.00703221047455,7.610656711352451,5.7259754741876385,4.418027268603011,3.3108246726486277,2.2028917047898404,1.9082782408738141,1.4031413957064243,1.301752684783399,1.0788999054568376,1.2298500122940743,1.2755555709471977,1.775736692097506,1.0580020570929882,1.0512247322142836,1.775736692097506,1.4092409880972578
15.0,23240,smooth,3.9899614257750033,2.647603184452605,2.079601719527642,1.5169940358149634,1.3237645426320885,1.1002442074691987,1.1197814713646623,1.2290612485766554,1.4481645524409013,1.9528333343995103,2.3311347464421743,3.5012718139481285,4.024833756604952,1.0897646364555211,1.0837471426500007,1.4873846131702517,1.1854132282510887
15.0,21930,smooth,6.24062084136175,4.054315027055841,3.22899725002346,2.2820239679080117,1.8051383100220753,1.3847583270479056,1.2095312640306002,1.1349259150625697,1.222284463449639,1.5152657139771677,1.7901835120349194,2.6556162749147694,3.7380614914499453,1.0588172860192935,1.1072851381819828,1.7960268120606744,1.129355540479139
15.0,23147,smooth,10.196603004479762,6.6088956502179785,4.898402922176224,3.509544463083887,2.761854885928327,1.866995938051421,1.6133639653592537,1.2508128762110151,1.2132073711460276,1.065197222284226,1.2377175706605623,1.381163822386906,1.7082843260982905,1.1039479942376071,1.1098652064943095,1.7082843260982905,1.1997074160752887
15.0,21756,smooth,8.127876307502904,5.371172460360355,4.249198157699381,3.019149146695399,2.303133432545355,1.7170140330482437,1.392105434568047,1.205639074752595,1.0948581952594019,1.1785172990397186,1.263298728458551,1.7320273013716816,2.079756720056524,1.108727459139679,1.0841722351195642,2.4507713626968415,1.2374072746311737
15.0,23231,smooth,10.52359020753564,6.863113531525924,5.612382683275587,3.984047507148863,3.001788291493179,2.157271381423255,1.682440293355312,1.3031209600699107,1.121665448470584,1.031061918135558,1.164666891151564,1.3531475956751209,1.7435386796457064,1.127680459348292,1.1124710984945552,2.461589625133353,1.1683983742703667
15.0,22771,smooth,7.3604019957403635,4.784971434334565,3.767401918616034,2.6953351645417927,2.0196963674440402,1.5311344988994953,1.2647351965780531,1.0945455300517917,1.1129070533166425,1.2533504588897655,1.3727715518008536,1.8886295006496268,2.677249509073972,1.0810606375215805,1.1188545257150313,1.3802407465635174,1.1713168682775763
15.0,82482,smooth,4.681106874037535,3.15066213804938,2.45467796889109,1.7843865220782396,1.4434900625300207,1.1804522675846376,1.1048932686663995,1.1625377297444475,1.294787369772408,1.8257228213934513,2.029079753729099,3.2512730585088896,4.948746734143945,1.0643436179493124,1.3649334608738353,1.8192877488126478,1.1037624356772957
15.0,22077,smooth,5.448646575252274,3.68664781102966,2.8799004471422767,2.0164664351211226,1.6349725322737512,1.2772808185500217,1.1600328486346987,1.1572630806745743,1.249768553967792,1.5110465556295896,1.8065228971411387,2.6498168683774486,4.171446442089114,1.0656422419628886,1.1718274384858651,1.8295705165268668,1.0982917451264815
15.0,22705,smooth,11.332799729079417,8.880648354597229,7.250221902983745,5.35077903129737,4.277682827266888,3.210211456266938,2.4226690164799054,1.920885565670868,1.5744333059999522,1.2652816888978522,1.083722417690973,1.1290298165213115,1.3994771256690313,1.0609831581095062,1.1225798962927045,2.1612040289863472,1.4398821662996473
