code,quadrant,name,side,cost,PCR,order_churn,fill,cover_days,orders_per_year,n_orders,unit_days,measured_days
21918,erratic,MB,SAP,72.48923632992413,0.043912639405204464,0.9895287958115183,1.0,13.106851400886836,19.420970266040687,34,167244.8959574084,639
21918,erratic,SP,SAP,54.39146865388686,0.06505576208178439,0.9946714031971581,1.0,7.9655647378130725,17.70735524256651,31,101641.50069843694,639
21918,erratic,WI,SAP,61.26738670232598,0.06726301115241635,1.0,1.0,11.32863978556586,15.993740219092333,28,144554.71602796408,639
21918,erratic,DY,SAP,73.92885836353362,0.029623605947955392,1.0,1.0,20.748281045411183,7.42566510172144,13,264750.3964605925,639
21918,erratic,GR,SAP,55.58565868267199,0.07864776951672862,0.9955882352941177,1.0,4.966896700655152,23.419405320813773,41,63378.159752086605,639
21918,erratic,Per period 3d,F&O,160.1158794520548,0.22932156133828996,0.9138888888888889,1.0,0.7205265732620142,90.25039123630673,158,9194.0,639
21918,erratic,Per period 5d,F&O,115.66533256497448,0.1612453531598513,0.9474402730375426,1.0,1.9292321476379866,62.83255086071988,110,24617.21888352005,639
21918,erratic,Per period 7d,F&O,93.82552275880171,0.1404507434944238,0.9773645917542442,1.0,2.6648479864519614,49.123630672926446,86,34003.7596066979,639
21918,erratic,Per period 10d,F&O,74.55661493594617,0.1095492565055762,0.9843423799582464,1.0,5.297539252753083,33.701095461658845,59,67597.19585262322,639
21918,erratic,Per period 14d,F&O,69.96348115391847,0.0879414498141264,0.9908376963350786,1.0,7.8198209117875725,26.84663536776213,47,99781.79310928856,639
21918,erratic,Per period 21d,F&O,69.4785969529158,0.06331319702602231,0.9963436928702011,1.0,12.08162963244588,19.420970266040687,34,154162.9510454079,639
21918,erratic,Per period 28d,F&O,66.90577065902632,0.05006970260223048,0.9953810623556582,1.0,15.291892466376774,12.566510172143975,22,195126.26536362624,639
21918,erratic,Per period 42d,F&O,74.57834791802124,0.03171468401486989,1.0,1.0,20.288387802195174,8.568075117370892,15,258882.10702473513,639
21918,erratic,Per period 56d,F&O,96.6733245969414,0.0262546468401487,1.0,1.0,28.834053073906617,6.854460093896714,12,367925.7556890906,639
21918,erratic,Per period 84d,F&O,132.9583474507461,0.01928438661710037,1.0,1.0,42.89296177733378,3.998435054773083,7,547319.0097562182,639
21918,erratic,Per period 112d,F&O,176.59241666623498,0.014986059479553903,1.0,1.0,58.092330962257904,3.427230046948357,6,741264.6676568544,639
