case,code,quadrant,L,price,cost,PCR,order_churn,fill,cover_days,orders_per_year,n_orders,unit_days,measured_days
Spare parts operation,22049,intermittent,14,0.19,37.20370681809007,0.0166545981173063,1.0,0.9715290804827994,40.57160290230172,15.492359932088286,25,117219.81548954934,589
Spare parts operation,22049,intermittent,21,0.19,30.398132183658024,0.015206372194062274,0.9921259842519685,0.9716573837999247,47.86703828580228,9.915110356536502,16,138297.8486061889,589
Spare parts operation,22049,intermittent,28,0.19,31.967424203927038,0.009292783007482501,1.0,0.9826887307511533,49.75966731451394,10.534804753820033,17,143766.04827456234,589
Spare parts operation,22049,intermittent,42,0.19,37.90495522243816,0.007120444122616461,0.9833333333333333,0.98052465333923,66.17464276311146,11.154499151103565,18,191192.3330576297,589
Spare parts operation,22049,intermittent,56,0.19,30.885409754915727,0.008206613565049481,1.0,0.972471420444577,56.13606993602857,8.67572156196944,14,162188.80422484843,589
Spare parts operation,22049,intermittent,84,0.19,33.19507007054912,0.00518947622495776,1.0,0.9868649974055572,80.43726301590335,5.577249575551782,9,232400.015151327,589
Spare parts operation,22049,intermittent,112,0.19,27.0144654286057,0.004586048756939416,1.0,0.9998219801146327,59.88965064149403,5.577249575551782,9,173033.68109055472,589
Spare parts operation,90019C,intermittent,3,5.51,16.805691909309026,0.0068790731354091235,0.5277777777777778,0.9525843305701615,57.444057539987135,6.816638370118845,11,1922.9378828473637,589
Spare parts operation,90019C,intermittent,5,5.51,14.556032305761267,0.007844557084238474,0.52,0.945526461660551,35.1849404992824,6.816638370118845,11,1177.8146929245574,589
Spare parts operation,90019C,intermittent,7,5.51,22.20917930784894,0.003499879314506396,0.6444444444444445,0.9405662509991167,130.69740318107756,5.577249575551782,9,4375.091150058859,589
Spare parts operation,90019C,intermittent,10,5.51,20.4690971010156,0.006396331160994449,0.5955056179775281,0.8991933345675566,64.00807895207993,8.67572156196944,14,2142.6682775596123,589
Spare parts operation,90019C,intermittent,14,5.51,20.17886287743897,0.0068790731354091235,0.6551724137931034,0.9494008429770041,61.136374476601915,8.67572156196944,14,2046.5380673913103,589
Spare parts operation,90019C,intermittent,21,5.51,16.234246877431044,0.005792903692976104,0.5161290322580645,0.9623068376155668,51.789930210304995,6.816638370118845,11,1733.6661617625507,589
Spare parts operation,90019C,intermittent,28,5.51,12.312119630163558,0.006758387641805455,0.6829268292682927,1.0,52.560437319301094,4.33786078098472,7,1759.4588611703255,589
Spare parts operation,90019C,intermittent,42,5.51,14.849118985647365,0.0065170166545981175,0.7714285714285715,0.9806142372148235,57.87374404608176,5.577249575551782,9,1937.321624102802,589
Spare parts operation,90019C,intermittent,56,5.51,9.853174244706052,0.005430847212165098,0.6617647058823529,0.9982973914722835,48.01943074475996,3.098471986417657,5,1607.4488197075398,589
Spare parts operation,90019C,intermittent,84,5.51,10.910793400459266,0.006396331160994449,0.7910447761194029,1.0,58.483977707898916,3.098471986417657,5,1957.749175288232,589
Spare parts operation,90019C,intermittent,112,5.51,12.577004920472008,0.004465363263335747,0.8604651162790697,1.0,84.86464178065314,2.4787775891341255,4,2840.8410126790222,589
Spare parts operation,22824,intermittent,3,35.95,65.19469748769764,0.023533671252715424,0.47794117647058826,0.9229016733758224,28.504931878367618,22.92869269949066,37,1431.3024454811734,589
Spare parts operation,22824,intermittent,5,35.95,76.31225209086634,0.01967173545739802,0.47109826589595377,0.9223979333636907,37.72280956526326,24.168081494057724,39,1894.1546610801406,589
Spare parts operation,22824,intermittent,7,35.95,58.62714211159898,0.022206130823075067,0.5508982035928144,0.9407714347429756,26.920128238223644,19.830220713073004,32,1351.7255731201146,589
Spare parts operation,22824,intermittent,10,35.95,47.82633100999027,0.01955104996379435,0.5294117647058824,0.9682474176243864,13.978466119010582,21.069609507640067,34,701.8930206740537,589
Spare parts operation,22824,intermittent,14,35.95,39.255820494789106,0.023533671252715424,0.7169117647058824,0.9792485617942819,18.456694554525072,13.013582342954159,21,926.7558387479862,589
Spare parts operation,22824,intermittent,21,35.95,51.40207054299525,0.020516533912623702,0.7870370370370371,0.958957119023461,28.714586719220097,14.252971137521222,23,1441.8297285387011,589
Spare parts operation,22824,intermittent,28,35.95,46.974302996472304,0.015930485155684286,0.7764705882352941,0.9639467879604111,30.304118899974203,10.534804753820033,17,1521.6440325052,589
Spare parts operation,22824,intermittent,42,35.95,42.523801291855065,0.014844315713251267,0.9389312977099237,0.9965425132137505,31.870666772133664,6.816638370118845,11,1600.3042380427114,589
Spare parts operation,22824,intermittent,56,35.95,59.34415801861315,0.013034033309196235,0.9,0.9878683468582877,48.87610273665461,6.816638370118845,11,2454.1888284831425,589
Spare parts operation,22824,intermittent,84,35.95,64.08357538274055,0.008930726526671495,0.925,0.9963797211039586,56.70067914287311,4.957555178268251,8,2847.079974228136,589
Spare parts operation,22824,intermittent,112,35.95,93.46944558649913,0.00627564566739078,0.9454545454545454,0.9870623567787769,85.3988872658501,5.577249575551782,9,4288.0872933341,589
Spare parts operation,84313A,intermittent,3,4.25,11.324837051272812,0.009534153994689838,0.5266666666666666,0.9443318180958409,32.96188229118313,5.577249575551782,9,998.3123808406776,589
Spare parts operation,84313A,intermittent,5,4.25,10.87944790853043,0.010620323437122858,0.6518518518518519,0.9334916465124077,40.82523675051145,4.957555178268251,8,1236.4688077807136,589
Spare parts operation,84313A,intermittent,7,4.25,5.46666547462856,0.008930726526671495,0.592,0.9774260276998287,20.794599220956687,2.4787775891341255,4,629.8034096934406,589
Spare parts operation,84313A,intermittent,10,4.25,13.248876904769219,0.010982379917933865,0.7222222222222222,0.9549097171064892,74.4193502083042,4.957555178268251,8,2253.9294944008993,589
Spare parts operation,84313A,intermittent,14,4.25,8.636405942006276,0.008930726526671495,0.7184466019417476,0.9580489868549048,9.023057223875423,4.957555178268251,8,273.2801986262242,589
Spare parts operation,84313A,intermittent,21,4.25,18.534701452813096,0.007844557084238474,0.8666666666666667,0.9059024858956534,163.54069690321217,4.33786078098472,7,4953.136506207977,589
Spare parts operation,84313A,intermittent,28,4.25,4.104143712233555,0.00724112961622013,0.8571428571428571,0.9836272682123902,15.654712254033864,1.8590831918505941,3,474.1322999591149,589
Spare parts operation,84313A,intermittent,42,4.25,7.888970100077197,0.0068790731354091235,0.8769230769230769,0.9859759294770761,55.1383911412176,2.4787775891341255,4,1669.969513562561,589
Spare parts operation,84313A,intermittent,56,4.25,4.289922187884953,0.0065170166545981175,0.9310344827586207,0.9894634473480959,18.288706857356374,1.8590831918505941,3,553.9077630329504,589
Spare parts operation,84313A,intermittent,84,4.25,3.9052884168174677,0.004586048756939416,0.9743589743589743,1.0,41.191607284754014,0.6196943972835314,1,1247.5650260451478,589
Spare parts operation,84313A,intermittent,112,4.25,9.450274548740772,0.00313782283369539,1.0,1.0,133.98738510486854,0.0,0,4058.059070929861,589
Spare parts operation,90003D,intermittent,3,3.75,26.20849822227787,0.0039826212889210715,0.6111111111111112,0.9587433242220296,205.65701822245322,3.7181663837011882,6,9834.802468175232,589
Spare parts operation,90003D,intermittent,5,3.75,25.878333568980253,0.003741250301713734,0.8157894736842105,0.9700583284600459,222.65053028594184,2.4787775891341255,4,10647.455670237057,589
