factor,assumed_K,config,who,code,cost,PCR,order_churn,fill,cover_days,orders_per_year,n_orders,unit_days,measured_days
1.0,1.0,Per period 28d,Both,22983,44.66053708036088,0.03357342007434944,0.9897260273972602,1.0,20.098460031042734,9.710485133020343,17,120191.61945633004,639
1.0,1.0,Per period 56d,Both,22983,51.900795037102796,0.016728624535315983,0.993103448275862,1.0,31.898815696195364,4.569640062597809,8,190759.40700645855,639
1.0,1.0,SP Part Period Balancing,SAP only,22983,40.30505991494837,0.03868494423791822,0.9910714285714286,1.0,15.480498224439167,10.852895148669797,19,92575.55796376374,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,22983,42.06855908029682,0.04368029739776952,1.0,1.0,16.761876723582564,10.852895148669797,19,100238.38171795642,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,22983,61.35667504003747,0.013011152416356878,0.9911504424778761,1.0,39.49617672059742,3.998435054773083,7,236192.69511444852,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,22983,42.75712112549979,0.052276951672862455,1.0,1.0,11.449302962740038,15.422535211267606,27,68468.44298580266,639
0.5,0.5,Per period 7d,Both,22983,69.35620256318387,0.0900325278810409,0.972396486825596,1.0,7.524934265911868,33.701095461658845,59,45000.165899548985,639
0.5,0.5,Per period 14d,Both,22983,48.0148249643183,0.051347583643122675,0.9910313901345291,1.0,11.636553495486114,18.278560250391237,32,69588.22752352594,639
0.5,0.5,Per period 28d,Both,22983,44.66053708036088,0.03357342007434944,0.9897260273972602,1.0,20.098460031042734,9.710485133020343,17,120191.61945633004,639
0.5,0.5,Per period 56d,Both,22983,51.900795037102796,0.016728624535315983,0.993103448275862,1.0,31.898815696195364,4.569640062597809,8,190759.40700645855,639
0.5,0.5,SP Part Period Balancing,SAP only,22983,45.59301627029839,0.0604089219330855,1.0,1.0,12.783285201831061,15.993740219092333,28,76445.84450784419,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,22983,45.940405536664,0.05657527881040892,0.9979508196721312,1.0,15.942147560706614,13.708920187793428,24,95336.28596288525,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,22983,44.78551295521075,0.01963289962825279,1.0,1.0,24.548936985055832,6.283255086071987,11,146806.09796014192,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,22983,48.498733513204876,0.06761152416356878,0.9982847341337907,1.0,9.808332903899837,19.992175273865413,35,58655.21109904499,639
2.0,2.0,Per period 7d,Both,22983,69.35620256318387,0.0900325278810409,0.972396486825596,1.0,7.524934265911868,33.701095461658845,59,45000.165899548985,639
2.0,2.0,Per period 14d,Both,22983,48.0148249643183,0.051347583643122675,0.9910313901345291,1.0,11.636553495486114,18.278560250391237,32,69588.22752352594,639
2.0,2.0,Per period 28d,Both,22983,44.66053708036088,0.03357342007434944,0.9897260273972602,1.0,20.098460031042734,9.710485133020343,17,120191.61945633004,639
2.0,2.0,Per period 56d,Both,22983,51.900795037102796,0.016728624535315983,0.993103448275862,1.0,31.898815696195364,4.569640062597809,8,190759.40700645855,639
2.0,2.0,SP Part Period Balancing,SAP only,22983,43.933718231755975,0.03183085501858736,0.9963636363636363,1.0,21.750179243214937,7.996870109546166,14,130069.13279274915,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,22983,47.96771954505335,0.031598513011152414,1.0,1.0,24.68133036023524,7.996870109546166,14,147597.8289755294,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,22983,75.50777221716868,0.012197955390334572,1.0,1.0,50.5051358075568,3.427230046948357,6,302027.8197531734,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,22983,40.75137218765624,0.03973048327137547,0.9970845481049563,1.0,14.351571096343973,11.995305164319248,21,85824.41486303008,639
1.0,1.0,Per period 7d,Both,21440,12.342779535319057,0.020097583643122675,0.8439024390243902,0.9985903218963832,1.203278745171421,6.854460093896714,12,500.4581215658225,639
1.0,1.0,Per period 14d,Both,21440,7.611083050554141,0.01858736059479554,0.9696969696969697,1.0,2.1451200276057794,3.998435054773083,7,892.1812538090456,639
1.0,1.0,Per period 28d,Both,21440,6.537816108283488,0.008828996282527882,0.95,1.0,8.90864205008276,2.2848200312989047,4,3705.2115180938936,639
1.0,1.0,Per period 56d,Both,21440,6.932307374320518,0.005111524163568773,1.0,1.0,20.824520246517526,0.5712050078247262,1,8661.168766507957,639
1.0,1.0,SP Part Period Balancing,SAP only,21440,5.023234757019577,0.007899628252788104,1.0,1.0,7.102277495497781,1.7136150234741785,3,2953.922745248583,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,21440,5.631495099629111,0.007202602230483271,1.0,1.0,9.237488808832127,1.7136150234741785,3,3841.982845458503,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,21440,5.497900541008088,0.0030204460966542753,1.0,1.0,12.278881730208864,1.1424100156494523,2,5106.934789871808,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,21440,5.930905719105619,0.012894981412639405,0.9652173913043478,1.0,3.2678119611653345,2.856025039123631,5,1359.122349894203,639
0.5,0.5,Per period 7d,Both,21440,12.342779535319057,0.020097583643122675,0.8439024390243902,0.9985903218963832,1.203278745171421,6.854460093896714,12,500.4581215658225,639
0.5,0.5,Per period 14d,Both,21440,7.611083050554141,0.01858736059479554,0.9696969696969697,1.0,2.1451200276057794,3.998435054773083,7,892.1812538090456,639
0.5,0.5,Per period 28d,Both,21440,6.537816108283488,0.008828996282527882,0.95,1.0,8.90864205008276,2.2848200312989047,4,3705.2115180938936,639
0.5,0.5,Per period 56d,Both,21440,6.932307374320518,0.005111524163568773,1.0,1.0,20.824520246517526,0.5712050078247262,1,8661.168766507957,639
0.5,0.5,SP Part Period Balancing,SAP only,21440,5.628856016214324,0.00871282527881041,0.9615384615384616,1.0,5.717867087458909,2.2848200312989047,4,2378.129783672913,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,21440,5.436344239458069,0.00929368029739777,0.963855421686747,1.0,8.552439504686344,1.7136150234741785,3,3557.062589608782,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,21440,6.7322375577950995,0.004995353159851301,1.0,1.0,16.61184605170971,1.1424100156494523,2,6909.066834380845,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,21440,6.808331315850904,0.01266263940520446,0.9396551724137931,1.0,2.8375319737641433,3.427230046948357,6,1180.1637211423185,639
2.0,2.0,Per period 7d,Both,21440,12.342779535319057,0.020097583643122675,0.8439024390243902,0.9985903218963832,1.203278745171421,6.854460093896714,12,500.4581215658225,639
2.0,2.0,Per period 14d,Both,21440,7.611083050554141,0.01858736059479554,0.9696969696969697,1.0,2.1451200276057794,3.998435054773083,7,892.1812538090456,639
2.0,2.0,Per period 28d,Both,21440,6.537816108283488,0.008828996282527882,0.95,1.0,8.90864205008276,2.2848200312989047,4,3705.2115180938936,639
2.0,2.0,Per period 56d,Both,21440,6.932307374320518,0.005111524163568773,1.0,1.0,20.824520246517526,0.5712050078247262,1,8661.168766507957,639
2.0,2.0,SP Part Period Balancing,SAP only,21440,6.110365902502087,0.005692379182156134,1.0,1.0,10.918496568656202,1.7136150234741785,3,4541.134217653047,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,21440,6.0105492256837625,0.005227695167286246,1.0,1.0,10.568104339092846,1.7136150234741785,3,4395.401869498292,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,21440,68.72759985012004,0.0,0.0,1.0,241.2584521106866,0.0,0,100342.29578117526,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,21440,4.819998561933879,0.00929368029739777,0.9411764705882353,1.0,6.3888457745273115,1.7136150234741785,3,2657.197900423464,639
1.0,1.0,Per period 7d,Both,21471,73.96117057039852,0.08526951672862454,0.7718191377497371,1.0,2.364418422763789,38.841940532081374,68,2901.1030109272815,639
1.0,1.0,Per period 14d,Both,21471,57.79922946164398,0.06993494423791821,0.9079939668174962,0.9997864455561923,5.86991604561323,24.561815336463223,43,7202.291671333405,639
1.0,1.0,Per period 28d,Both,21471,58.29130001611679,0.043912639405204464,0.9692307692307692,1.0,15.187731020357173,11.424100156494523,20,18635.09934117684,639
1.0,1.0,Per period 56d,Both,21471,77.802263745838,0.023815055762081785,0.9903381642512077,0.9996424364898079,26.496222716275273,6.283255086071987,11,32510.4350229745,639
1.0,1.0,SP Part Period Balancing,SAP only,21471,45.09333637686102,0.05448420074349442,0.9710144927536232,0.9997649167976694,7.573116009404534,14.85133020344288,26,9292.090370072363,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,21471,56.2922972367948,0.058317843866171004,0.9785575048732943,1.0,12.411670359623967,14.280125195618153,25,15228.917988573472,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,21471,56.75306589212558,0.026138475836431228,0.974025974025974,1.0,17.35406726347435,7.42566510172144,13,21293.158734167788,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,21471,54.53192956947743,0.0737685873605948,0.9324522760646109,0.9997332047540525,4.17734872828146,25.13302034428795,44,5125.539057145683,639
0.5,0.5,Per period 7d,Both,21471,73.96117057039852,0.08526951672862454,0.7718191377497371,1.0,2.364418422763789,38.841940532081374,68,2901.1030109272815,639
0.5,0.5,Per period 14d,Both,21471,57.79922946164398,0.06993494423791821,0.9079939668174962,0.9997864455561923,5.86991604561323,24.561815336463223,43,7202.291671333405,639
0.5,0.5,Per period 28d,Both,21471,58.29130001611679,0.043912639405204464,0.9692307692307692,1.0,15.187731020357173,11.424100156494523,20,18635.09934117684,639
0.5,0.5,Per period 56d,Both,21471,77.802263745838,0.023815055762081785,0.9903381642512077,0.9996424364898079,26.496222716275273,6.283255086071987,11,32510.4350229745,639
0.5,0.5,SP Part Period Balancing,SAP only,21471,52.72202202561719,0.07272304832713755,0.9705426356589147,0.9996873526486802,5.83929275074853,21.705790297339593,38,7164.71738580037,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,21471,58.21189722185415,0.07260687732342007,0.9615384615384616,1.0,9.603324576164278,19.420970266040687,34,11783.123314635688,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,21471,45.98760862158453,0.03822026022304833,0.9619883040935673,1.0,9.514363508496327,12.566510172143975,22,11673.969529171136,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,21471,61.75677421105155,0.08526951672862454,0.9061728395061729,0.9994659254735755,2.2833473458874365,31.987480438184665,56,2801.6301160450885,639
2.0,2.0,Per period 7d,Both,21471,73.96117057039852,0.08526951672862454,0.7718191377497371,1.0,2.364418422763789,38.841940532081374,68,2901.1030109272815,639
2.0,2.0,Per period 14d,Both,21471,57.79922946164398,0.06993494423791821,0.9079939668174962,0.9997864455561923,5.86991604561323,24.561815336463223,43,7202.291671333405,639
2.0,2.0,Per period 28d,Both,21471,58.29130001611679,0.043912639405204464,0.9692307692307692,1.0,15.187731020357173,11.424100156494523,20,18635.09934117684,639
2.0,2.0,Per period 56d,Both,21471,77.802263745838,0.023815055762081785,0.9903381642512077,0.9996424364898079,26.496222716275273,6.283255086071987,11,32510.4350229745,639
2.0,2.0,SP Part Period Balancing,SAP only,21471,50.170226554883854,0.03729089219330855,0.9668674698795181,1.0,12.759889258757973,10.28169014084507,18,15656.17692337681,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,21471,58.05545008775654,0.045422862453531596,0.972636815920398,1.0,15.490820906111022,10.852895148669797,19,19006.98570937485,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,21471,88.89107073073033,0.020446096654275093,0.9887640449438202,1.0,31.687722607379687,5.140845070422535,9,38880.32108895543,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,21471,51.54422494442831,0.06064126394052045,0.9439421338155516,1.0,5.76877192110407,21.134585289514867,37,7078.1894729551095,639
1.0,1.0,Per period 7d,Both,22678,59.785104851907406,0.07702137546468402,0.8565891472868217,0.9997775996996583,6.821260774207448,30.845070422535212,54,8446.253083784813,639
1.0,1.0,Per period 14d,Both,22678,44.31948302633592,0.052276951672862455,0.9375,1.0,10.988672743325896,19.992175273865413,35,13606.44521845044,639
1.0,1.0,Per period 28d,Both,22678,33.20205314638346,0.031133828996282528,0.9675090252707581,1.0,19.10396309456878,9.710485133020343,17,23654.997593719854,639
1.0,1.0,Per period 56d,Both,22678,37.72993798725187,0.017193308550185873,0.9673202614379085,1.0,32.6965790777812,5.712050078247262,10,40485.709461387734,639
1.0,1.0,SP Part Period Balancing,SAP only,22678,31.336545672863128,0.030320631970260224,0.9702602230483272,1.0,18.083436703078902,9.139280125195619,16,22391.356682380167,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,22678,34.25098827108644,0.03345724907063197,0.993103448275862,1.0,22.69898550153216,8.568075117370892,15,28106.442875786197,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,22678,41.64122964640092,0.01324349442379182,1.0,1.0,42.02484275654152,3.427230046948357,6,52036.19528374534,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,22678,40.12454584604086,0.051347583643122675,0.973568281938326,1.0,10.758820843417308,17.70735524256651,31,13321.83693521965,639
0.5,0.5,Per period 7d,Both,22678,59.785104851907406,0.07702137546468402,0.8565891472868217,0.9997775996996583,6.821260774207448,30.845070422535212,54,8446.253083784813,639
0.5,0.5,Per period 14d,Both,22678,44.31948302633592,0.052276951672862455,0.9375,1.0,10.988672743325896,19.992175273865413,35,13606.44521845044,639
0.5,0.5,Per period 28d,Both,22678,33.20205314638346,0.031133828996282528,0.9675090252707581,1.0,19.10396309456878,9.710485133020343,17,23654.997593719854,639
0.5,0.5,Per period 56d,Both,22678,37.72993798725187,0.017193308550185873,0.9673202614379085,1.0,32.6965790777812,5.712050078247262,10,40485.709461387734,639
0.5,0.5,SP Part Period Balancing,SAP only,22678,34.573777008782244,0.03938197026022305,0.946927374301676,0.9999935558919478,13.64672778461405,13.137715179968701,23,16897.714432822082,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,22678,33.1150818704142,0.045771375464684017,0.9899497487437185,1.0,14.284984430614237,11.995305164319248,21,17688.019530804733,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,22678,35.04782436091197,0.022885687732342008,0.9949494949494949,0.9999794223232986,28.35497112278521,6.283255086071987,11,35109.823566931474,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,22678,42.13823529948581,0.053322490706319704,0.9425051334702259,1.0,8.416747093078413,19.992175273865413,35,10421.823537249278,639
2.0,2.0,Per period 7d,Both,22678,59.785104851907406,0.07702137546468402,0.8565891472868217,0.9997775996996583,6.821260774207448,30.845070422535212,54,8446.253083784813,639
2.0,2.0,Per period 14d,Both,22678,44.31948302633592,0.052276951672862455,0.9375,1.0,10.988672743325896,19.992175273865413,35,13606.44521845044,639
2.0,2.0,Per period 28d,Both,22678,33.20205314638346,0.031133828996282528,0.9675090252707581,1.0,19.10396309456878,9.710485133020343,17,23654.997593719854,639
2.0,2.0,Per period 56d,Both,22678,37.72993798725187,0.017193308550185873,0.9673202614379085,1.0,32.6965790777812,5.712050078247262,10,40485.709461387734,639
2.0,2.0,SP Part Period Balancing,SAP only,22678,32.910593381166386,0.023350371747211895,1.0,1.0,25.834945951114758,6.283255086071987,11,31989.466336502923,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,22678,34.20018113341859,0.02509293680297398,0.9818181818181818,1.0,26.176401054469988,6.854460093896714,12,32412.26445479114,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,22678,62.343381763662045,0.008248141263940521,1.0,1.0,68.79312158497208,2.2848200312989047,4,85181.33737494658,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,22678,33.81527866297387,0.037523234200743494,0.9847560975609756,1.0,13.931484206980423,12.566510172143975,22,17250.306847941843,639
1.0,1.0,Per period 7d,Both,22952,119.1498490951608,0.06505576208178439,0.8296296296296296,1.0,7.628348115250569,28.560250391236305,50,229451.77199757902,639
1.0,1.0,Per period 14d,Both,22952,137.52091597752727,0.04565520446096654,0.8618421052631579,1.0,11.750981951004714,17.70735524256651,31,353455.7666527041,639
1.0,1.0,Per period 28d,Both,22952,190.91802575009876,0.024976765799256506,0.9033613445378151,1.0,19.406606922925,8.568075117370892,15,583727.9945344186,639
1.0,1.0,Per period 56d,Both,22952,316.0589523240444,0.013940520446096654,1.0,1.0,34.20452330015587,3.427230046948357,6,1028831.9781661474,639
1.0,1.0,SP Part Period Balancing,SAP only,22952,99.04817181941073,0.07690520446096655,0.9969879518072289,1.0,6.844918112575739,21.134585289514867,37,205887.11558259014,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,22952,113.49591587519477,0.07655669144981413,0.9969742813918305,1.0,8.88000301066286,18.849765258215964,33,267100.08449496445,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,22952,115.13838390360561,0.03822026022304833,1.0,1.0,10.495304343185381,11.424100156494523,20,315686.4556801459,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,22952,98.02673172503017,0.07190985130111524,0.9856687898089171,0.9999864079743422,6.180655763545153,23.990610328638496,42,185906.88254214558,639
0.5,0.5,Per period 7d,Both,22952,119.1498490951608,0.06505576208178439,0.8296296296296296,1.0,7.628348115250569,28.560250391236305,50,229451.77199757902,639
0.5,0.5,Per period 14d,Both,22952,137.52091597752727,0.04565520446096654,0.8618421052631579,1.0,11.750981951004714,17.70735524256651,31,353455.7666527041,639
0.5,0.5,Per period 28d,Both,22952,190.91802575009876,0.024976765799256506,0.9033613445378151,1.0,19.406606922925,8.568075117370892,15,583727.9945344186,639
0.5,0.5,Per period 56d,Both,22952,316.0589523240444,0.013940520446096654,1.0,1.0,34.20452330015587,3.427230046948357,6,1028831.9781661474,639
0.5,0.5,SP Part Period Balancing,SAP only,22952,101.08400477098971,0.10037174721189591,0.9976905311778291,1.0,5.856025328232711,27.417840375586856,48,176142.37946737494,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,22952,116.31146070643426,0.10315985130111524,0.9988751406074241,1.0,7.646176492989526,26.84663536776213,47,229988.02870771367,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,22952,100.68893798826362,0.05657527881040892,1.0,1.0,7.3568697700373455,19.420970266040687,34,221286.02150651108,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,22952,102.2387306334302,0.09363382899628253,0.9901719901719902,0.9999967908170301,5.542145516654898,29.70266040688576,52,166701.242556382,639
2.0,2.0,Per period 7d,Both,22952,119.1498490951608,0.06505576208178439,0.8296296296296296,1.0,7.628348115250569,28.560250391236305,50,229451.77199757902,639
2.0,2.0,Per period 14d,Both,22952,137.52091597752727,0.04565520446096654,0.8618421052631579,1.0,11.750981951004714,17.70735524256651,31,353455.7666527041,639
2.0,2.0,Per period 28d,Both,22952,190.91802575009876,0.024976765799256506,0.9033613445378151,1.0,19.406606922925,8.568075117370892,15,583727.9945344186,639
2.0,2.0,Per period 56d,Both,22952,316.0589523240444,0.013940520446096654,1.0,1.0,34.20452330015587,3.427230046948357,6,1028831.9781661474,639
2.0,2.0,SP Part Period Balancing,SAP only,22952,105.74760042925651,0.05367100371747212,0.9978401727861771,1.0,8.576819312846167,15.993740219092333,28,257980.67415162385,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,22952,132.46245000062174,0.05309014869888476,1.0,1.0,11.854848400237787,14.280125195618153,25,356579.9477293358,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,22952,155.74876048723735,0.021259293680297397,1.0,1.0,15.7474998465814,7.42566510172144,13,473666.3416167421,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,22952,100.40658573044188,0.058317843866171004,0.996031746031746,1.0,7.325721743801927,19.420970266040687,34,220349.12537828437,639
1.0,1.0,Per period 7d,Both,21238,96.45962872267276,0.13812732342007436,0.9658813972380179,1.0,2.7085101890115273,49.123630672926446,86,22457.438139856225,639
1.0,1.0,Per period 14d,Both,21238,72.22283376238883,0.08515334572490706,0.9812583668005355,1.0,6.531427075713366,26.84663536776213,47,54154.907783952476,639
1.0,1.0,Per period 28d,Both,21238,72.89509366686596,0.04565520446096654,0.9974619289340102,1.0,13.179232592509988,12.566510172143975,22,109274.75993180042,639
1.0,1.0,Per period 56d,Both,21238,121.81044668296754,0.02532527881040892,1.0,1.0,28.953201122932654,5.712050078247262,10,240063.6061134303,639
1.0,1.0,SP Part Period Balancing,SAP only,21238,64.74389428684914,0.07644052044609666,0.9924585218702866,0.9999708226405917,7.443202107073185,20.56338028169014,36,61714.83185117609,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,21238,68.08641059677521,0.08108736059479554,0.9971428571428571,1.0,8.826641256211301,19.420970266040687,34,73185.52863425264,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,21238,78.49436504069186,0.03566449814126394,0.9935275080906149,1.0,15.923903103603411,9.710485133020343,17,132032.01905795606,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,21238,67.41219073774823,0.09630576208178439,0.9951980792316927,1.0,4.249920051257106,29.131455399061032,51,35237.93893693004,639
0.5,0.5,Per period 7d,Both,21238,96.45962872267276,0.13812732342007436,0.9658813972380179,1.0,2.7085101890115273,49.123630672926446,86,22457.438139856225,639
0.5,0.5,Per period 14d,Both,21238,72.22283376238883,0.08515334572490706,0.9812583668005355,1.0,6.531427075713366,26.84663536776213,47,54154.907783952476,639
0.5,0.5,Per period 28d,Both,21238,72.89509366686596,0.04565520446096654,0.9974619289340102,1.0,13.179232592509988,12.566510172143975,22,109274.75993180042,639
0.5,0.5,Per period 56d,Both,21238,121.81044668296754,0.02532527881040892,1.0,1.0,28.953201122932654,5.712050078247262,10,240063.6061134303,639
0.5,0.5,SP Part Period Balancing,SAP only,21238,67.64416708366963,0.10304368029739777,0.9921700223713646,0.9999708226405917,5.08683702944746,27.417840375586856,48,42177.1822678789,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,21238,73.80890889329669,0.10548327137546469,0.9945235487404163,1.0,7.4600375730984805,25.704225352112676,45,61854.42203560759,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,21238,61.715545776625945,0.04960501858736059,0.9976635514018691,1.0,8.989555169321585,15.422535211267606,27,74536.31887334393,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,21238,77.37617580276508,0.11338289962825279,0.9908629441624366,1.0,2.945849120531883,37.69953051643193,66,24425.31863534853,639
2.0,2.0,Per period 7d,Both,21238,96.45962872267276,0.13812732342007436,0.9658813972380179,1.0,2.7085101890115273,49.123630672926446,86,22457.438139856225,639
2.0,2.0,Per period 14d,Both,21238,72.22283376238883,0.08515334572490706,0.9812583668005355,1.0,6.531427075713366,26.84663536776213,47,54154.907783952476,639
2.0,2.0,Per period 28d,Both,21238,72.89509366686596,0.04565520446096654,0.9974619289340102,1.0,13.179232592509988,12.566510172143975,22,109274.75993180042,639
2.0,2.0,Per period 56d,Both,21238,121.81044668296754,0.02532527881040892,1.0,1.0,28.953201122932654,5.712050078247262,10,240063.6061134303,639
2.0,2.0,SP Part Period Balancing,SAP only,21238,65.97821169306695,0.05657527881040892,0.9979508196721312,1.0,10.8702151005319,13.708920187793428,24,90129.6898115849,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,21238,76.37677656888485,0.05866635687732342,0.9940944881889764,1.0,13.562912868684919,13.708920187793428,24,112456.02028025273,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,21238,115.40078257507172,0.021259293680297397,1.0,1.0,27.293425139991157,5.712050078247262,10,226301.68023471278,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,21238,60.41134716531959,0.06993494423791821,0.9933993399339934,1.0,6.321293449111113,20.56338028169014,36,52412.59832553911,639
1.0,1.0,Per period 7d,Both,84510A,84.21047755568753,0.11512546468401487,0.8808888888888889,1.0,2.8267656371215604,45.69640062597809,80,6147.297231303793,639
1.0,1.0,Per period 14d,Both,84510A,53.50003476672213,0.07725371747211895,0.965166908563135,1.0,6.377987170067031,25.13302034428795,44,13870.05075941431,639
1.0,1.0,Per period 28d,Both,84510A,43.89773547616025,0.04472583643122677,0.9771573604060914,1.0,13.35863548888101,13.708920187793428,24,29050.69379519396,639
1.0,1.0,Per period 56d,Both,84510A,51.472732102003064,0.02427973977695167,1.0,1.0,26.50059553423446,6.854460093896714,12,57630.18886892447,639
1.0,1.0,SP Part Period Balancing,SAP only,84510A,40.595868782151854,0.046816914498141265,0.9829268292682927,1.0,12.484608258937719,12.566510172143975,22,27149.96842194171,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,84510A,43.82516293419826,0.04600371747211896,0.9826302729528535,1.0,15.324006693002465,11.995305164319248,21,33324.737883929454,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,84510A,58.309798085126125,0.019400557620817844,0.9940476190476191,1.0,31.762124309520644,6.283255086071987,11,69072.30520428414,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,84510A,46.05592374154972,0.06912174721189591,0.9802306425041186,0.9999164401627185,6.751191356840278,20.56338028169014,36,14681.648662662596,639
0.5,0.5,Per period 7d,Both,84510A,84.21047755568753,0.11512546468401487,0.8808888888888889,1.0,2.8267656371215604,45.69640062597809,80,6147.297231303793,639
0.5,0.5,Per period 14d,Both,84510A,53.50003476672213,0.07725371747211895,0.965166908563135,1.0,6.377987170067031,25.13302034428795,44,13870.05075941431,639
0.5,0.5,Per period 28d,Both,84510A,43.89773547616025,0.04472583643122677,0.9771573604060914,1.0,13.35863548888101,13.708920187793428,24,29050.69379519396,639
0.5,0.5,Per period 56d,Both,84510A,51.472732102003064,0.02427973977695167,1.0,1.0,26.50059553423446,6.854460093896714,12,57630.18886892447,639
0.5,0.5,SP Part Period Balancing,SAP only,84510A,43.87655617986731,0.0683085501858736,0.9767441860465116,1.0,8.644864163815875,17.70735524256651,31,18799.77202260627,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,84510A,45.52611973210975,0.06714684014869889,0.9948364888123924,1.0,11.766416601338756,15.993740219092333,28,25588.134808880233,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,84510A,47.231727531289785,0.028345724907063198,0.9959183673469387,1.0,22.31060591232561,7.996870109546166,14,48518.32219568308,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,84510A,54.18338225280247,0.08759293680297398,0.9691516709511568,1.0,4.822668650282154,26.84663536776213,47,10487.738089091605,639
2.0,2.0,Per period 7d,Both,84510A,84.21047755568753,0.11512546468401487,0.8808888888888889,1.0,2.8267656371215604,45.69640062597809,80,6147.297231303793,639
2.0,2.0,Per period 14d,Both,84510A,53.50003476672213,0.07725371747211895,0.965166908563135,1.0,6.377987170067031,25.13302034428795,44,13870.05075941431,639
2.0,2.0,Per period 28d,Both,84510A,43.89773547616025,0.04472583643122677,0.9771573604060914,1.0,13.35863548888101,13.708920187793428,24,29050.69379519396,639
2.0,2.0,Per period 56d,Both,84510A,51.472732102003064,0.02427973977695167,1.0,1.0,26.50059553423446,6.854460093896714,12,57630.18886892447,639
2.0,2.0,SP Part Period Balancing,SAP only,84510A,41.90512149552875,0.03531598513011153,0.9838187702265372,1.0,17.39178188234337,9.139280125195619,16,37821.47738347198,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,84510A,48.573897855933886,0.03473513011152416,0.9900662251655629,1.0,23.211691573676134,7.996870109546166,14,50477.890869663475,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,84510A,105.13108984350035,0.008828996282527882,0.987012987012987,1.0,67.89583505274847,2.2848200312989047,4,147651.3911715105,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,84510A,39.46208307009448,0.05425185873605948,0.9852320675105485,0.9999164401627185,9.037966198208393,14.85133020344288,26,19654.641282337936,639
1.0,1.0,Per period 7d,Both,20975,86.38407618806991,0.11744888475836432,0.9702495201535508,1.0,2.6658841944316283,40.55555555555556,71,43193.75237419627,639
