tolerance,config,who,code,quadrant,PCR,order_churn
absolute,Per period 14d,Both,90054,intermittent,0.0026719330855018587,0.16666666666666666
absolute,Per period 28d,Both,90054,intermittent,0.0026719330855018587,0.2169811320754717
absolute,Per period 56d,Both,90054,intermittent,0.0026719330855018587,0.2911392405063291
absolute,Min/Max,Both,90054,intermittent,0.008131970260223048,0.5072463768115942
absolute,SP Part Period Balancing,SAP only,90054,intermittent,0.0018587360594795538,0.5714285714285714
absolute,WI Sliding Economic Lot Size,SAP only,90054,intermittent,0.0011617100371747212,0.43478260869565216
absolute,DY Dynamic Planning Calculation,SAP only,90054,intermittent,0.0013940520446096654,0.7058823529411765
absolute,GR Groff Reorder Procedure,SAP only,90054,intermittent,0.0032527881040892194,0.2978723404255319
absolute,Calendar bucket 7d,SAP only,90054,intermittent,0.0024395910780669145,0.12962962962962962
absolute,Calendar bucket 28d,SAP only,90054,intermittent,0.0023234200743494425,0.16129032258064516
absolute,Short 7d / long 28d,SAP only,90054,intermittent,0.007202602230483271,0.4305555555555556
absolute,Short 7d / long 56d,SAP only,90054,intermittent,0.007551115241635688,0.5284552845528455
absolute,Per requirement,Both,22049,intermittent,0.0782992565055762,0.9533239038189534
absolute,Per period 7d,Both,22049,intermittent,0.025441449814126393,0.9733333333333334
absolute,Per period 14d,Both,22049,intermittent,0.015218401486988848,0.9357142857142857
absolute,Per period 28d,Both,22049,intermittent,0.009990706319702601,0.9885057471264368
absolute,Per period 56d,Both,22049,intermittent,0.006157063197026022,1.0
absolute,Min/Max,Both,22049,intermittent,0.029855947955390334,0.9922779922779923
absolute,SP Part Period Balancing,SAP only,22049,intermittent,0.011268587360594795,0.9897959183673469
absolute,WI Sliding Economic Lot Size,SAP only,22049,intermittent,0.010223048327137546,0.9777777777777777
absolute,DY Dynamic Planning Calculation,SAP only,22049,intermittent,0.005111524163568773,1.0
absolute,GR Groff Reorder Procedure,SAP only,22049,intermittent,0.016147769516728624,0.9652777777777778
absolute,Calendar bucket 7d,SAP only,22049,intermittent,0.028345724907063198,0.9799196787148594
absolute,Calendar bucket 28d,SAP only,22049,intermittent,0.010339219330855019,0.978021978021978
absolute,Short 7d / long 28d,SAP only,22049,intermittent,0.01754182156133829,0.9805194805194806
absolute,Short 7d / long 56d,SAP only,22049,intermittent,0.012430297397769517,0.981651376146789
absolute,Per requirement,Both,90019C,intermittent,0.006505576208178439,0.21052631578947367
absolute,Per period 7d,Both,90019C,intermittent,0.004879182156133829,0.18584070796460178
absolute,Per period 14d,Both,90019C,intermittent,0.005808550185873606,0.25380710659898476
absolute,Per period 28d,Both,90019C,intermittent,0.0070864312267657995,0.4485294117647059
absolute,Per period 56d,Both,90019C,intermittent,0.00662174721189591,0.6063829787234043
absolute,Min/Max,Both,90019C,intermittent,0.009409851301115242,0.5869565217391305
absolute,SP Part Period Balancing,SAP only,90019C,intermittent,0.0060408921933085506,0.7761194029850746
absolute,WI Sliding Economic Lot Size,SAP only,90019C,intermittent,0.006970260223048327,0.821917808219178
absolute,DY Dynamic Planning Calculation,SAP only,90019C,intermittent,0.004995353159851301,0.86
absolute,GR Groff Reorder Procedure,SAP only,90019C,intermittent,0.005808550185873606,0.32679738562091504
absolute,Calendar bucket 7d,SAP only,90019C,intermittent,0.004879182156133829,0.17573221757322174
absolute,Calendar bucket 28d,SAP only,90019C,intermittent,0.005343866171003717,0.25
absolute,Short 7d / long 28d,SAP only,90019C,intermittent,0.014172862453531599,0.5648148148148148
absolute,Short 7d / long 56d,SAP only,90019C,intermittent,0.014056691449814127,0.711764705882353
absolute,Per requirement,Both,22824,intermittent,0.011036245353159852,0.17272727272727273
absolute,Per period 7d,Both,22824,intermittent,0.01266263940520446,0.3132183908045977
absolute,Per period 14d,Both,22824,intermittent,0.01266263940520446,0.43253968253968256
absolute,Per period 28d,Both,22824,intermittent,0.013824349442379182,0.6839080459770115
absolute,Per period 56d,Both,22824,intermittent,0.009177509293680297,0.7383177570093458
absolute,Min/Max,Both,22824,intermittent,0.01974907063197026,0.7024793388429752
absolute,SP Part Period Balancing,SAP only,22824,intermittent,0.023931226765799257,0.7984496124031008
absolute,WI Sliding Economic Lot Size,SAP only,22824,intermittent,0.014637546468401487,0.6395939086294417
absolute,DY Dynamic Planning Calculation,SAP only,22824,intermittent,0.012894981412639405,0.7816901408450704
absolute,GR Groff Reorder Procedure,SAP only,22824,intermittent,0.01312732342007435,0.3542319749216301
absolute,Calendar bucket 7d,SAP only,22824,intermittent,0.01092007434944238,0.25895316804407714
absolute,Calendar bucket 28d,SAP only,22824,intermittent,0.009642193308550186,0.4368421052631579
absolute,Short 7d / long 28d,SAP only,22824,intermittent,0.026022304832713755,0.8549618320610687
absolute,Short 7d / long 56d,SAP only,22824,intermittent,0.017890334572490705,0.8700564971751412
absolute,Per requirement,Both,84313A,intermittent,0.007202602230483271,0.31155778894472363
absolute,Per period 7d,Both,84313A,intermittent,0.007783457249070632,0.475177304964539
absolute,Per period 14d,Both,84313A,intermittent,0.005692379182156134,0.48514851485148514
absolute,Per period 28d,Both,84313A,intermittent,0.0055762081784386614,0.6575342465753424
absolute,Per period 56d,Both,84313A,intermittent,0.004298327137546468,0.7115384615384616
absolute,Min/Max,Both,84313A,intermittent,0.009758364312267658,0.5957446808510638
absolute,SP Part Period Balancing,SAP only,84313A,intermittent,0.0033689591078066915,0.90625
absolute,WI Sliding Economic Lot Size,SAP only,84313A,intermittent,0.0012778810408921933,0.8461538461538461
absolute,DY Dynamic Planning Calculation,SAP only,84313A,intermittent,0.0022072490706319704,0.7307692307692307
absolute,GR Groff Reorder Procedure,SAP only,84313A,intermittent,0.006737918215613383,0.5742574257425742
absolute,Calendar bucket 7d,SAP only,84313A,intermittent,0.007899628252788104,0.37777777777777777
absolute,Calendar bucket 28d,SAP only,84313A,intermittent,0.007434944237918215,0.7441860465116279
absolute,Short 7d / long 28d,SAP only,84313A,intermittent,0.01370817843866171,0.9076923076923077
absolute,Short 7d / long 56d,SAP only,84313A,intermittent,0.008596654275092937,0.8222222222222222
absolute,Per requirement,Both,90003D,intermittent,0.007899628252788104,0.27530364372469635
absolute,Per period 7d,Both,90003D,intermittent,0.008480483271375464,0.37055837563451777
absolute,Per period 14d,Both,90003D,intermittent,0.006854089219330855,0.3782051282051282
absolute,Per period 28d,Both,90003D,intermittent,0.007318773234200744,0.4632352941176471
absolute,Per period 56d,Both,90003D,intermittent,0.005692379182156134,0.6447368421052632
absolute,Min/Max,Both,90003D,intermittent,0.00871282527881041,0.6880733944954128
absolute,SP Part Period Balancing,SAP only,90003D,intermittent,0.005692379182156134,0.8448275862068966
absolute,WI Sliding Economic Lot Size,SAP only,90003D,intermittent,0.005111524163568773,0.8301886792452831
absolute,DY Dynamic Planning Calculation,SAP only,90003D,intermittent,0.0034851301115241635,0.967741935483871
absolute,GR Groff Reorder Procedure,SAP only,90003D,intermittent,0.008364312267657992,0.5106382978723404
absolute,Calendar bucket 7d,SAP only,90003D,intermittent,0.008015799256505576,0.32701421800947866
absolute,Calendar bucket 28d,SAP only,90003D,intermittent,0.008015799256505576,0.40588235294117647
absolute,Short 7d / long 28d,SAP only,90003D,intermittent,0.014172862453531599,0.6421052631578947
absolute,Short 7d / long 56d,SAP only,90003D,intermittent,0.010803903345724907,0.6078431372549019
absolute,Per requirement,Both,90122A,intermittent,0.009061338289962825,0.21787709497206703
absolute,Per period 7d,Both,90122A,intermittent,0.00929368029739777,0.2888086642599278
absolute,Per period 14d,Both,90122A,intermittent,0.010687732342007435,0.423963133640553
absolute,Per period 28d,Both,90122A,intermittent,0.008945167286245352,0.5422535211267606
absolute,Per period 56d,Both,90122A,intermittent,0.007783457249070632,0.6203703703703703
absolute,Min/Max,Both,90122A,intermittent,0.014986059479553903,0.7633136094674556
absolute,SP Part Period Balancing,SAP only,90122A,intermittent,0.009758364312267658,0.8484848484848485
absolute,WI Sliding Economic Lot Size,SAP only,90122A,intermittent,0.010106877323420074,0.8529411764705882
absolute,DY Dynamic Planning Calculation,SAP only,90122A,intermittent,0.005227695167286246,0.75
absolute,GR Groff Reorder Procedure,SAP only,90122A,intermittent,0.008828996282527882,0.4393063583815029
absolute,Calendar bucket 7d,SAP only,90122A,intermittent,0.008480483271375464,0.24745762711864408
absolute,Calendar bucket 28d,SAP only,90122A,intermittent,0.009409851301115242,0.43548387096774194
absolute,Short 7d / long 28d,SAP only,90122A,intermittent,0.019516728624535316,0.7148936170212766
absolute,Short 7d / long 56d,SAP only,90122A,intermittent,0.015566914498141264,0.7403314917127072
absolute,Per requirement,Both,35265,intermittent,0.004065985130111524,0.17326732673267325
absolute,Per period 7d,Both,35265,intermittent,0.00383364312267658,0.23404255319148937
absolute,Per period 14d,Both,35265,intermittent,0.0033689591078066915,0.20422535211267606
absolute,Per period 28d,Both,35265,intermittent,0.0045306691449814125,0.38613861386138615
absolute,Per period 56d,Both,35265,intermittent,0.004182156133828996,0.5
absolute,Min/Max,Both,35265,intermittent,0.007899628252788104,0.4533333333333333
absolute,SP Part Period Balancing,SAP only,35265,intermittent,0.004182156133828996,0.8181818181818182
absolute,WI Sliding Economic Lot Size,SAP only,35265,intermittent,0.004298327137546468,0.6851851851851852
absolute,DY Dynamic Planning Calculation,SAP only,35265,intermittent,0.0033689591078066915,0.8285714285714286
absolute,GR Groff Reorder Procedure,SAP only,35265,intermittent,0.0060408921933085506,0.5
absolute,Calendar bucket 7d,SAP only,35265,intermittent,0.003949814126394052,0.20238095238095238
absolute,Calendar bucket 28d,SAP only,35265,intermittent,0.0033689591078066915,0.2248062015503876
absolute,Short 7d / long 28d,SAP only,35265,intermittent,0.00987453531598513,0.5944055944055944
absolute,Short 7d / long 56d,SAP only,35265,intermittent,0.00987453531598513,0.7391304347826086
absolute,Per requirement,Both,90000B,intermittent,0.005111524163568773,0.2543352601156069
absolute,Per period 7d,Both,90000B,intermittent,0.004763011152416357,0.271523178807947
absolute,Per period 14d,Both,90000B,intermittent,0.005808550185873606,0.3597122302158273
absolute,Per period 28d,Both,90000B,intermittent,0.005343866171003717,0.4380952380952381
absolute,Per period 56d,Both,90000B,intermittent,0.006157063197026022,0.6463414634146342
absolute,Min/Max,Both,90000B,intermittent,0.009409851301115242,0.6639344262295082
absolute,SP Part Period Balancing,SAP only,90000B,intermittent,0.007202602230483271,0.8732394366197183
absolute,WI Sliding Economic Lot Size,SAP only,90000B,intermittent,0.005808550185873606,0.7936507936507936
absolute,DY Dynamic Planning Calculation,SAP only,90000B,intermittent,0.004182156133828996,0.8571428571428571
absolute,GR Groff Reorder Procedure,SAP only,90000B,intermittent,0.006273234200743495,0.4153846153846154
absolute,Calendar bucket 7d,SAP only,90000B,intermittent,0.004298327137546468,0.22699386503067484
absolute,Calendar bucket 28d,SAP only,90000B,intermittent,0.005343866171003717,0.32857142857142857
absolute,Short 7d / long 28d,SAP only,90000B,intermittent,0.009061338289962825,0.5306122448979592
absolute,Short 7d / long 56d,SAP only,90000B,intermittent,0.010455390334572491,0.7627118644067796
absolute,Per requirement,Both,90194,intermittent,0.006737918215613383,0.26605504587155965
absolute,Per period 7d,Both,90194,intermittent,0.006157063197026022,0.2760416666666667
absolute,Per period 14d,Both,90194,intermittent,0.006854089219330855,0.31382978723404253
absolute,Per period 28d,Both,90194,intermittent,0.005924721189591078,0.3493150684931507
absolute,Per period 56d,Both,90194,intermittent,0.008131970260223048,0.6481481481481481
absolute,Min/Max,Both,90194,intermittent,0.009177509293680297,0.5984848484848485
absolute,SP Part Period Balancing,SAP only,90194,intermittent,0.007202602230483271,0.8157894736842105
absolute,WI Sliding Economic Lot Size,SAP only,90194,intermittent,0.004879182156133829,0.84
absolute,DY Dynamic Planning Calculation,SAP only,90194,intermittent,0.004298327137546468,0.7872340425531915
absolute,GR Groff Reorder Procedure,SAP only,90194,intermittent,0.008480483271375464,0.477124183006536
absolute,Calendar bucket 7d,SAP only,90194,intermittent,0.006505576208178439,0.2916666666666667
absolute,Calendar bucket 28d,SAP only,90194,intermittent,0.004646840148698885,0.26666666666666666
absolute,Short 7d / long 28d,SAP only,90194,intermittent,0.011268587360594795,0.5243243243243243
absolute,Short 7d / long 56d,SAP only,90194,intermittent,0.01092007434944238,0.6225165562913907
absolute,Per requirement,Both,20836,intermittent,0.025673791821561338,0.8371212121212122
absolute,Per period 7d,Both,20836,intermittent,0.020562267657992565,0.8271028037383178
absolute,Per period 14d,Both,20836,intermittent,0.016844795539033456,0.8841463414634146
absolute,Per period 28d,Both,20836,intermittent,0.012778810408921933,0.9401709401709402
absolute,Per period 56d,Both,20836,intermittent,0.00766728624535316,0.9428571428571428
absolute,Min/Max,Both,20836,intermittent,0.017657992565055763,0.9212121212121213
absolute,SP Part Period Balancing,SAP only,20836,intermittent,0.007551115241635688,0.9848484848484849
absolute,WI Sliding Economic Lot Size,SAP only,20836,intermittent,0.008596654275092937,0.9487179487179487
absolute,DY Dynamic Planning Calculation,SAP only,20836,intermittent,0.007551115241635688,0.9558823529411765
absolute,GR Groff Reorder Procedure,SAP only,20836,intermittent,0.01428903345724907,0.9389312977099237
absolute,Calendar bucket 7d,SAP only,20836,intermittent,0.021259293680297397,0.8061674008810573
absolute,Calendar bucket 28d,SAP only,20836,intermittent,0.014172862453531599,0.9312977099236641
absolute,Short 7d / long 28d,SAP only,20836,intermittent,0.019981412639405203,0.9555555555555556
absolute,Short 7d / long 56d,SAP only,20836,intermittent,0.014521375464684015,0.9541984732824428
absolute,Per requirement,Both,37489A,intermittent,0.009990706319702601,0.3115942028985507
absolute,Per period 7d,Both,37489A,intermittent,0.009526022304832713,0.34024896265560167
absolute,Per period 14d,Both,37489A,intermittent,0.010687732342007435,0.5168539325842697
absolute,Per period 28d,Both,37489A,intermittent,0.008480483271375464,0.5367647058823529
absolute,Per period 56d,Both,37489A,intermittent,0.00766728624535316,0.6534653465346535
absolute,Min/Max,Both,37489A,intermittent,0.012081784386617101,0.7123287671232876
absolute,SP Part Period Balancing,SAP only,37489A,intermittent,0.0045306691449814125,0.975
absolute,WI Sliding Economic Lot Size,SAP only,37489A,intermittent,0.0006970260223048327,0.46153846153846156
absolute,DY Dynamic Planning Calculation,SAP only,37489A,intermittent,0.0,0.0
absolute,GR Groff Reorder Procedure,SAP only,37489A,intermittent,0.007551115241635688,0.6565656565656566
absolute,Calendar bucket 7d,SAP only,37489A,intermittent,0.011849442379182156,0.4015748031496063
absolute,Calendar bucket 28d,SAP only,37489A,intermittent,0.008248141263940521,0.43558282208588955
absolute,Short 7d / long 28d,SAP only,37489A,intermittent,0.01754182156133829,0.7122641509433962
absolute,Short 7d / long 56d,SAP only,37489A,intermittent,0.013824349442379182,0.7531645569620253
absolute,Per requirement,Both,90003E,intermittent,0.005808550185873606,0.21645021645021645
absolute,Per period 7d,Both,90003E,intermittent,0.006389405204460966,0.2849740932642487
absolute,Per period 14d,Both,90003E,intermittent,0.005692379182156134,0.35507246376811596
absolute,Per period 28d,Both,90003E,intermittent,0.0060408921933085506,0.4126984126984127
absolute,Per period 56d,Both,90003E,intermittent,0.003949814126394052,0.34
absolute,Min/Max,Both,90003E,intermittent,0.007783457249070632,0.6836734693877551
absolute,SP Part Period Balancing,SAP only,90003E,intermittent,0.0055762081784386614,0.7868852459016393
absolute,WI Sliding Economic Lot Size,SAP only,90003E,intermittent,0.0026719330855018587,0.7931034482758621
absolute,DY Dynamic Planning Calculation,SAP only,90003E,intermittent,0.0034851301115241635,0.8823529411764706
absolute,GR Groff Reorder Procedure,SAP only,90003E,intermittent,0.007202602230483271,0.45588235294117646
absolute,Calendar bucket 7d,SAP only,90003E,intermittent,0.006157063197026022,0.25728155339805825
absolute,Calendar bucket 28d,SAP only,90003E,intermittent,0.005808550185873606,0.33112582781456956
absolute,Short 7d / long 28d,SAP only,90003E,intermittent,0.012430297397769517,0.6114285714285714
absolute,Short 7d / long 56d,SAP only,90003E,intermittent,0.009177509293680297,0.5524475524475524
absolute,Per requirement,Both,22929,intermittent,0.004414498141263941,0.18446601941747573
absolute,Per period 7d,Both,22929,intermittent,0.005227695167286246,0.3515625
absolute,Per period 14d,Both,22929,intermittent,0.004182156133828996,0.3130434782608696
absolute,Per period 28d,Both,22929,intermittent,0.004879182156133829,0.4421052631578947
absolute,Per period 56d,Both,22929,intermittent,0.0045306691449814125,0.609375
absolute,Min/Max,Both,22929,intermittent,0.010106877323420074,0.5209580838323353
absolute,SP Part Period Balancing,SAP only,22929,intermittent,0.006970260223048327,0.5357142857142857
absolute,WI Sliding Economic Lot Size,SAP only,22929,intermittent,0.006273234200743495,0.5
absolute,DY Dynamic Planning Calculation,SAP only,22929,intermittent,0.0060408921933085506,0.5416666666666666
absolute,GR Groff Reorder Procedure,SAP only,22929,intermittent,0.005227695167286246,0.3191489361702128
absolute,Calendar bucket 7d,SAP only,22929,intermittent,0.0045306691449814125,0.2532467532467532
absolute,Calendar bucket 28d,SAP only,22929,intermittent,0.004414498141263941,0.37254901960784315
absolute,Short 7d / long 28d,SAP only,22929,intermittent,0.011384758364312268,0.7538461538461538
absolute,Short 7d / long 56d,SAP only,22929,intermittent,0.008364312267657992,0.7422680412371134
absolute,Per requirement,Both,21672,erratic,0.48071561338289964,0.8241386178052181
absolute,Per period 7d,Both,21672,erratic,0.13359665427509293,0.9599332220367279
absolute,Per period 14d,Both,21672,erratic,0.07632434944237919,0.9776785714285714
absolute,Per period 28d,Both,21672,erratic,0.045771375464684017,0.9924433249370277
absolute,Per period 56d,Both,21672,erratic,0.02427973977695167,0.9952380952380953
absolute,Min/Max,Both,21672,erratic,0.05320631970260223,0.9978213507625272
absolute,SP Part Period Balancing,SAP only,21672,erratic,0.09456319702602231,0.9938949938949939
absolute,WI Sliding Economic Lot Size,SAP only,21672,erratic,0.1016496282527881,0.9920634920634921
absolute,DY Dynamic Planning Calculation,SAP only,21672,erratic,0.03973048327137547,0.991304347826087
absolute,GR Groff Reorder Procedure,SAP only,21672,erratic,0.11198884758364312,0.9856850715746421
absolute,Calendar bucket 7d,SAP only,21672,erratic,0.13197026022304834,0.9506276150627615
absolute,Calendar bucket 28d,SAP only,21672,erratic,0.0412407063197026,0.9861111111111112
absolute,Short 7d / long 28d,SAP only,21672,erratic,0.07597583643122677,0.9984732824427481
absolute,Short 7d / long 56d,SAP only,21672,erratic,0.04426115241635688,1.0
absolute,Per requirement,Both,21578,erratic,0.2046933085501859,0.6007500852369587
absolute,Per period 7d,Both,21578,erratic,0.0916589219330855,0.834920634920635
absolute,Per period 14d,Both,21578,erratic,0.06528810408921933,0.8949044585987261
absolute,Per period 28d,Both,21578,erratic,0.040892193308550186,0.946236559139785
absolute,Per period 56d,Both,21578,erratic,0.021143122676579924,0.994535519125683
absolute,Min/Max,Both,21578,erratic,0.037058550185873604,0.9785276073619632
absolute,SP Part Period Balancing,SAP only,21578,erratic,0.05390334572490706,0.9830508474576272
absolute,WI Sliding Economic Lot Size,SAP only,21578,erratic,0.04972118959107807,0.9727272727272728
absolute,DY Dynamic Planning Calculation,SAP only,21578,erratic,0.029158921933085502,0.9881889763779528
absolute,GR Groff Reorder Procedure,SAP only,21578,erratic,0.06703066914498142,0.956882255389718
absolute,Calendar bucket 7d,SAP only,21578,erratic,0.09723513011152417,0.751346499102334
absolute,Calendar bucket 28d,SAP only,21578,erratic,0.037058550185873604,0.8836565096952909
absolute,Short 7d / long 28d,SAP only,21578,erratic,0.07098048327137546,0.9791666666666666
absolute,Short 7d / long 56d,SAP only,21578,erratic,0.041821561338289966,0.9809264305177112
absolute,Per requirement,Both,22983,erratic,0.32980947955390333,0.8104481872680559
absolute,Per period 7d,Both,22983,erratic,0.08991635687732343,0.9567367119901112
absolute,Per period 14d,Both,22983,erratic,0.051928438661710034,0.9889380530973452
absolute,Per period 28d,Both,22983,erratic,0.03008828996282528,0.9923371647509579
absolute,Per period 56d,Both,22983,erratic,0.016728624535315983,1.0
absolute,Min/Max,Both,22983,erratic,0.04890799256505576,1.0
absolute,SP Part Period Balancing,SAP only,22983,erratic,0.037407063197026025,1.0
absolute,WI Sliding Economic Lot Size,SAP only,22983,erratic,0.04263475836431227,0.9918918918918919
absolute,DY Dynamic Planning Calculation,SAP only,22983,erratic,0.012894981412639405,1.0
absolute,GR Groff Reorder Procedure,SAP only,22983,erratic,0.051928438661710034,0.9955456570155902
absolute,Calendar bucket 7d,SAP only,22983,erratic,0.08910315985130111,0.9516129032258065
absolute,Calendar bucket 28d,SAP only,22983,erratic,0.03008828996282528,0.9961538461538462
absolute,Short 7d / long 28d,SAP only,22983,erratic,0.05146375464684015,1.0
absolute,Short 7d / long 56d,SAP only,22983,erratic,0.03008828996282528,1.0
absolute,Per requirement,Both,21440,erratic,0.03473513011152416,0.5641509433962264
absolute,Per period 7d,Both,21440,erratic,0.020446096654275093,0.8380952380952381
absolute,Per period 14d,Both,21440,erratic,0.01324349442379182,0.8976377952755905
absolute,Per period 28d,Both,21440,erratic,0.00871282527881041,0.9615384615384616
absolute,Per period 56d,Both,21440,erratic,0.0045306691449814125,0.9285714285714286
absolute,Min/Max,Both,21440,erratic,0.01974907063197026,0.9826589595375722
absolute,SP Part Period Balancing,SAP only,21440,erratic,0.006505576208178439,0.9655172413793104
absolute,WI Sliding Economic Lot Size,SAP only,21440,erratic,0.008015799256505576,1.0
absolute,DY Dynamic Planning Calculation,SAP only,21440,erratic,0.0030204460966542753,0.9629629629629629
absolute,GR Groff Reorder Procedure,SAP only,21440,erratic,0.01312732342007435,0.9576271186440678
absolute,Calendar bucket 7d,SAP only,21440,erratic,0.01963289962825279,0.7681818181818182
absolute,Calendar bucket 28d,SAP only,21440,erratic,0.007899628252788104,0.9066666666666666
absolute,Short 7d / long 28d,SAP only,21440,erratic,0.014637546468401487,0.9921259842519685
absolute,Short 7d / long 56d,SAP only,21440,erratic,0.009409851301115242,1.0
absolute,Per requirement,Both,21471,erratic,0.1628717472118959,0.5158204562178073
absolute,Per period 7d,Both,21471,erratic,0.08910315985130111,0.8082191780821918
absolute,Per period 14d,Both,21471,erratic,0.06854089219330856,0.9035222052067381
absolute,Per period 28d,Both,21471,erratic,0.042402416356877325,0.9733333333333334
absolute,Per period 56d,Both,21471,erratic,0.026138475836431228,0.9698275862068966
absolute,Min/Max,Both,21471,erratic,0.041821561338289966,0.9836065573770492
absolute,SP Part Period Balancing,SAP only,21471,erratic,0.05692379182156134,0.9702970297029703
absolute,WI Sliding Economic Lot Size,SAP only,21471,erratic,0.056807620817843865,0.9760479041916168
absolute,DY Dynamic Planning Calculation,SAP only,21471,erratic,0.026370817843866173,0.9742489270386266
absolute,GR Groff Reorder Procedure,SAP only,21471,erratic,0.07283921933085502,0.9234167893961709
absolute,Calendar bucket 7d,SAP only,21471,erratic,0.09340148698884758,0.7217235188509874
absolute,Calendar bucket 28d,SAP only,21471,erratic,0.03763940520446097,0.9310344827586207
absolute,Short 7d / long 28d,SAP only,21471,erratic,0.07307156133828996,0.9968304278922345
absolute,Short 7d / long 56d,SAP only,21471,erratic,0.04275092936802974,0.997289972899729
absolute,Per requirement,Both,22678,erratic,0.15346189591078066,0.5614109647258818
absolute,Per period 7d,Both,22678,erratic,0.07841542750929369,0.8698453608247423
absolute,Per period 14d,Both,22678,erratic,0.051347583643122675,0.9444444444444444
absolute,Per period 28d,Both,22678,erratic,0.03485130111524164,0.9803921568627451
absolute,Per period 56d,Both,22678,erratic,0.019865241635687734,0.9941860465116279
absolute,Min/Max,Both,22678,erratic,0.04704925650557621,0.9759036144578314
absolute,SP Part Period Balancing,SAP only,22678,erratic,0.030436802973977696,0.9812734082397003
absolute,WI Sliding Economic Lot Size,SAP only,22678,erratic,0.032527881040892194,0.9859154929577465
absolute,DY Dynamic Planning Calculation,SAP only,22678,erratic,0.01312732342007435,1.0
absolute,GR Groff Reorder Procedure,SAP only,22678,erratic,0.05018587360594796,0.9621380846325167
absolute,Calendar bucket 7d,SAP only,22678,erratic,0.07655669144981413,0.7689614935822637
absolute,Calendar bucket 28d,SAP only,22678,erratic,0.029855947955390334,0.9589552238805971
absolute,Short 7d / long 28d,SAP only,22678,erratic,0.0554135687732342,0.997907949790795
absolute,Short 7d / long 56d,SAP only,22678,erratic,0.032992565055762084,0.9964912280701754
absolute,Per requirement,Both,22952,erratic,0.2804368029739777,0.8705373241976199
absolute,Per period 7d,Both,22952,erratic,0.06203531598513011,0.8177641653905053
absolute,Per period 14d,Both,22952,erratic,0.03973048327137547,0.8402948402948403
absolute,Per period 28d,Both,22952,erratic,0.02462825278810409,0.8907563025210085
absolute,Per period 56d,Both,22952,erratic,0.010687732342007435,0.968421052631579
absolute,Min/Max,Both,22952,erratic,0.04437732342007435,1.0
absolute,SP Part Period Balancing,SAP only,22952,erratic,0.07400092936802974,0.9937597503900156
absolute,WI Sliding Economic Lot Size,SAP only,22952,erratic,0.07365241635687732,0.9968553459119497
absolute,DY Dynamic Planning Calculation,SAP only,22952,erratic,0.03787174721189591,1.0
absolute,GR Groff Reorder Procedure,SAP only,22952,erratic,0.07225836431226766,0.9795275590551181
absolute,Calendar bucket 7d,SAP only,22952,erratic,0.06145446096654275,0.8151001540832049
absolute,Calendar bucket 28d,SAP only,22952,erratic,0.023698884758364312,0.8464730290456431
absolute,Short 7d / long 28d,SAP only,22952,erratic,0.04402881040892193,0.969309462915601
absolute,Short 7d / long 56d,SAP only,22952,erratic,0.027067843866171004,0.9789915966386554
absolute,Per requirement,Both,21238,erratic,0.46015334572490707,0.7746919616663407
absolute,Per period 7d,Both,21238,erratic,0.13440985130111524,0.9506984387838948
absolute,Per period 14d,Both,21238,erratic,0.08608271375464684,0.9840637450199203
absolute,Per period 28d,Both,21238,erratic,0.047397769516728624,0.9975550122249389
absolute,Per period 56d,Both,21238,erratic,0.026022304832713755,0.9911504424778761
absolute,Min/Max,Both,21238,erratic,0.04914033457249071,0.9976415094339622
absolute,SP Part Period Balancing,SAP only,21238,erratic,0.07214219330855019,0.9888535031847133
absolute,WI Sliding Economic Lot Size,SAP only,21238,erratic,0.07806691449814127,0.9955555555555555
absolute,DY Dynamic Planning Calculation,SAP only,21238,erratic,0.035432156133828996,0.9967320261437909
absolute,GR Groff Reorder Procedure,SAP only,21238,erratic,0.09595724907063197,0.9951807228915662
absolute,Calendar bucket 7d,SAP only,21238,erratic,0.13220260223048327,0.9366255144032922
absolute,Calendar bucket 28d,SAP only,21238,erratic,0.04158921933085502,0.9916897506925207
absolute,Short 7d / long 28d,SAP only,21238,erratic,0.07644052044609666,1.0
absolute,Short 7d / long 56d,SAP only,21238,erratic,0.04472583643122677,1.0
absolute,Per requirement,Both,84510A,erratic,0.26196561338289964,0.5612244897959183
absolute,Per period 7d,Both,84510A,erratic,0.11837825278810409,0.8946444249341527
absolute,Per period 14d,Both,84510A,erratic,0.07736988847583644,0.9527896995708155
absolute,Per period 28d,Both,84510A,erratic,0.04368029739776952,0.9740932642487047
absolute,Per period 56d,Both,84510A,erratic,0.026138475836431228,0.9911894273127754
absolute,Min/Max,Both,84510A,erratic,0.04704925650557621,0.9926470588235294
absolute,SP Part Period Balancing,SAP only,84510A,erratic,0.04821096654275093,0.9810874704491725
absolute,WI Sliding Economic Lot Size,SAP only,84510A,erratic,0.050882899628252785,0.9909502262443439
absolute,DY Dynamic Planning Calculation,SAP only,84510A,erratic,0.020213754646840148,0.9886363636363636
absolute,GR Groff Reorder Procedure,SAP only,84510A,erratic,0.0674953531598513,0.9764705882352941
absolute,Calendar bucket 7d,SAP only,84510A,erratic,0.11559014869888476,0.8236754966887417
absolute,Calendar bucket 28d,SAP only,84510A,erratic,0.0391496282527881,0.9361111111111111
absolute,Short 7d / long 28d,SAP only,84510A,erratic,0.07644052044609666,1.0
absolute,Short 7d / long 56d,SAP only,84510A,erratic,0.04437732342007435,1.0
